matrix,Version,Initialization,FeatureExtraction,Inference,Format
c-36,tuned,0.0748517,0.000469249,1.7354e-05,1
c-57,baseline,0.0750326,0.00291144,1.8035e-05,1
c-57,tuned,0.0732629,0.00284142,1.7003e-05,1
c-66,baseline,0.0774801,0.00349958,2.044e-05,1
c-66,tuned,0.0759856,0.00342679,1.7203e-05,1
c-72,baseline,0.076966,0.00498399,1.9678e-05,1
c-72,tuned,0.0750484,0.00490217,1.8065e-05,1
c-73,baseline,0.0765275,0.00975473,3.4758e-05,1
c-73,tuned,0.0769372,0.00920957,3.1521e-05,1
cage12,baseline,0.0770757,0.0132126,5.8233e-05,1
cage12,tuned,0.076687,0.0130632,5.9175e-05,1
cage5,baseline,0.199889,2.2463e-05,1.2904e-05,1
cage5,tuned,0.0765017,9.418e-06,1.2153e-05,1
CAG_mat72,baseline,0.0793872,2.4978e-05,1.3346e-05,1
CAG_mat72,tuned,0.0760398,1.7544e-05,1.4989e-05,1
can_144,baseline,0.0767875,2.06e-05,1.3546e-05,1
can_144,tuned,0.0763537,1.6532e-05,1.2013e-05,1
can_161,baseline,0.0773797,2.0659e-05,1.1922e-05,1
can_161,tuned,0.0767485,1.6612e-05,1.1692e-05,1
can_292,baseline,0.0798774,3.0559e-05,1.1002e-05,1
can_292,tuned,0.0774746,2.5488e-05,1.1041e-05,1
can_634,baseline,0.0784394,6.1568e-05,1.1482e-05,1
can_634,tuned,0.0765866,5.4203e-05,1.0881e-05,1
can_73,baseline,0.0785729,1.7613e-05,1.5139e-05,1
can_73,tuned,0.0772575,1.2484e-05,1.4668e-05,1
can_838,baseline,0.0787711,9.7065e-05,1.3757e-05,1
can_838,tuned,0.0761801,7.9311e-05,1.095e-05,1
case39,baseline,0.0796336,0.00707918,1.8907e-05,1
case39,tuned,0.0778698,0.00706052,1.9788e-05,1
case9,baseline,0.0796734,0.00104639,1.6562e-05,1
case9,tuned,0.0862586,0.00103879,1.5911e-05,1
cavity02,baseline,0.0785965,6.0235e-05,1.3115e-05,1
cavity02,tuned,0.0784388,5.4645e-05,1.1993e-05,1
cavity10,baseline,0.0795199,0.00050721,1.1402e-05,1
cavity10,tuned,0.0775592,0.000496459,1.1201e-05,1
cavity19,baseline,0.0776816,0.00090935,1.1763e-05,1
cavity19,tuned,0.0770393,0.000884792,1.1102e-05,1
cca,baseline,0.227865,0.00197547,2.0789e-05,1
cca,tuned,0.117874,0.00188615,2.0519e-05,1
ccc,baseline,0.12905,0.00197053,2.1522e-05,1
ccc,tuned,0.130322,0.00196746,1.9818e-05,1
cdde6,baseline,0.134923,7.6968e-05,1.8535e-05,1
cdde6,tuned,0.138321,8.2398e-05,2.2444e-05,1
celegans_metabolic,baseline,0.126315,6.7199e-05,1.8405e-05,1
celegans_metabolic,tuned,0.119002,6.0085e-05,1.8195e-05,1
celegansneural,baseline,0.120238,4.702e-05,1.6652e-05,1
celegansneural,tuned,0.120343,4.0117e-05,1.5821e-05,1
cell2,baseline,0.121908,0.000434036,1.8746e-05,1
cell2,tuned,0.118993,0.000424557,1.7434e-05,1
Chebyshev2,baseline,0.122353,0.000240824,2.3415e-05,1
Chebyshev2,tuned,0.121208,0.000236334,2.3024e-05,1
chem_master1,baseline,0.130704,0.00243475,2.087e-05,1
chem_master1,tuned,0.131361,0.00237349,2.035e-05,1
circuit204,baseline,0.117958,9.3149e-05,1.9437e-05,1
circuit204,tuned,0.118049,8.0756e-05,2.7823e-05,1
circuit_3,baseline,0.121181,0.000673918,2.9376e-05,1
circuit_3,tuned,0.118195,0.000644771,2.7994e-05,1
cnae9_10NN,baseline,0.124179,0.000220655,1.8827e-05,1
cnae9_10NN,tuned,0.122545,0.000214253,1.7914e-05,1
co2010,baseline,0.12253,0.0123371,1.7684e-05,0
co2010,tuned,0.122853,0.0120738,1.7444e-05,0
coAuthorsCiteseer,baseline,0.122376,0.0206196,5.733e-05,1
coAuthorsCiteseer,tuned,0.122386,0.0202624,5.7401e-05,1
cond-mat-2003,baseline,0.146877,0.00176751,1.9918e-05,1
cond-mat-2003,tuned,0.0740354,0.00174608,1.7022e-05,1
crack,baseline,0.0772445,0.000473194,1.2675e-05,1
crack,tuned,0.0741821,0.000487882,1.5158e-05,1
crystk01,baseline,0.0781683,0.00212599,1.3596e-05,1
crystk01,tuned,0.0764498,0.0020816,1.2784e-05,1
crystm03,baseline,0.0764529,0.00378263,1.3516e-05,1
crystm03,tuned,0.0749361,0.00377077,1.2654e-05,1
CSphd,baseline,0.0765305,4.7791e-05,7.945e-06,0
CSphd,tuned,0.073042,4.1279e-05,7.384e-06,0
Cube_Coup_dt6,baseline,0.0756331,0.809842,5.3332e-05,1
Cube_Coup_dt6,tuned,0.0992287,0.808661,5.2611e-05,1
CurlCurl_1,baseline,0.0778509,0.0162117,5.2791e-05,1
CurlCurl_1,tuned,0.0787688,0.016016,5.191e-05,1
cz20468,baseline,0.077887,0.00141695,1.3836e-05,1
cz20468,tuned,0.0768132,0.00135172,1.2635e-05,1
darcy003,baseline,0.079481,0.0165388,5.5746e-05,1
darcy003,tuned,0.0793232,0.0158761,5.5295e-05,1
data,baseline,0.0791265,0.000217105,1.1742e-05,1
data,tuned,0.0757567,0.000207147,1.0811e-05,1
dblp-2010,baseline,0.0784043,0.0133168,4.6689e-05,1
dblp-2010,tuned,0.103655,0.0125504,4.5015e-05,1
dc2,baseline,0.0790004,0.00560764,1.9929e-05,1
dc2,tuned,0.0759423,0.00546148,2.051e-05,1
de2010,baseline,0.075043,0.000929797,1.1251e-05,0
de2010,tuned,0.0734914,0.000907223,8.907e-06,0
delaunay_n22,baseline,0.187557,0.193917,6.5035e-05,1
delaunay_n22,tuned,0.0770203,0.198592,5.7299e-05,1
delaunay_n23,baseline,0.0790264,0.381691,5.4264e-05,1
delaunay_n23,tuned,0.0754365,0.386204,5.4885e-05,1
dendrimer,baseline,0.0787825,0.00045952,1.2624e-05,1
dendrimer,tuned,0.0771027,0.000422308,1.1972e-05,1
denormal,baseline,0.0771251,0.00767014,1.8326e-05,1
denormal,tuned,0.0774659,0.00746481,2.1892e-05,1
dictionary28,baseline,0.077851,0.00151872,1.1412e-05,1
dictionary28,tuned,0.0754256,0.0014801,1.0991e-05,1
dielFilterV2real,baseline,0.0900137,0.315893,5.0527e-05,1
dielFilterV2real,tuned,0.101305,0.311303,5.255e-05,1
dolphins,baseline,0.079575,2.1481e-05,1.0861e-05,1
dolphins,tuned,0.07877,1.058e-05,9.889e-06,1
dtoc,baseline,0.0774753,0.0006536,1.4168e-05,1
dtoc,tuned,0.0764787,0.0006113,1.3446e-05,1
Dubcova3,baseline,0.0757102,0.0237563,6.297e-05,1
Dubcova3,tuned,0.0747898,0.0235123,6.2349e-05,1
dwa512,baseline,0.0758592,3.4967e-05,1.1883e-05,1
dwa512,tuned,0.0751193,2.5409e-05,1.1461e-05,1
dwt_162,baseline,0.0740432,1.9788e-05,1.3345e-05,1
dwt_162,tuned,0.0739338,1.6231e-05,1.2184e-05,1
dwt_193,baseline,0.0748645,3.5017e-05,1.3335e-05,1
dwt_193,tuned,0.0745093,3.0047e-05,1.2264e-05,1
dwt_307,baseline,0.0754394,2.9386e-05,1.1553e-05,1
dwt_307,tuned,0.0828335,3.0287e-05,1.3927e-05,1
dwt_361,baseline,0.206147,6.0346e-05,1.9938e-05,1
