matrix,Version,Initialization,FeatureExtraction,Inference,Format
bcsstm35,tuned,0.101802,0.000514235,1.4106e-05,1
bcsstm36,baseline,0.0995708,0.00156514,1.4227e-05,1
bcsstm36,tuned,0.0977057,0.000587912,1.3275e-05,1
b_dyn,baseline,0.101975,0.00152167,1.2393e-05,5
b_dyn,tuned,0.0985927,0.000514555,1.067e-05,5
belgium_osm,baseline,0.105425,0.0028465,1.6361e-05,1
belgium_osm,tuned,0.101315,0.00186657,1.5609e-05,1
bips07_1998,baseline,0.0969045,0.00159411,1.1752e-05,1
bips07_1998,tuned,0.0966609,0.00058097,2.9646e-05,1
bips07_3078,baseline,0.0953261,0.00156937,1.3315e-05,1
bips07_3078,tuned,0.0957965,0.000545323,1.3525e-05,1
bips98_1142,baseline,0.104456,0.0015404,1.2674e-05,1
bips98_1142,tuned,0.103766,0.000530962,1.2483e-05,1
bloweya,baseline,0.0961956,0.00158958,1.4046e-05,0
bloweya,tuned,0.0965261,0.000575215,1.3766e-05,0
bodyy4,baseline,0.0962142,0.00155026,1.2133e-05,1
bodyy4,tuned,0.0967736,0.000545259,1.1021e-05,1
boeing_nasa1824,baseline,0.101809,0.00157534,1.2173e-05,1
boeing_nasa1824,tuned,0.0960679,0.000522266,1.2894e-05,1
boeing_nasa4704,baseline,0.100165,0.00152416,1.2113e-05,1
boeing_nasa4704,tuned,0.0991419,0.000539448,1.1652e-05,1
bone010,baseline,0.0979099,0.00475762,2.3363e-05,3
bone010,tuned,0.0996279,0.00374087,1.9527e-05,3
brainpc2,baseline,0.0997168,0.00158161,1.5279e-05,0
brainpc2,tuned,0.0979637,0.000555959,1.4517e-05,0
bundle_adj,baseline,0.0943878,0.00258025,1.604e-05,4
bundle_adj,tuned,0.0926651,0.00151822,1.4026e-05,4
bwm2000,baseline,0.0954012,0.00167702,1.3505e-05,1
bwm2000,tuned,0.0940783,0.000517738,1.2072e-05,1
c-20,baseline,0.0957723,0.00154223,1.2744e-05,1
c-20,tuned,0.0938609,0.000522567,1.2353e-05,1
c-29,baseline,0.101977,0.00154747,1.3265e-05,1
c-29,tuned,0.0977445,0.000536022,1.2192e-05,1
c-35,baseline,0.0947389,0.00155786,1.2654e-05,1
c-35,tuned,0.0947305,0.000536253,1.1962e-05,1
c-36,baseline,0.0941661,0.00154194,1.2413e-05,1
c-36,tuned,0.0950023,0.000535251,1.1852e-05,1
c-38,baseline,0.0927304,0.00157356,1.2493e-05,1
c-38,tuned,0.0917779,0.000565347,1.5519e-05,1
c-42,baseline,0.0922817,0.00151252,1.2845e-05,1
c-42,tuned,0.0919563,0.000536453,1.1792e-05,1
c-46,baseline,0.09404,0.00155868,1.2543e-05,1
c-46,tuned,0.0943554,0.000549948,1.1582e-05,1
c-54,baseline,0.0926699,0.00158765,1.587e-05,1
c-54,tuned,0.091929,0.000566739,1.4097e-05,1
c-59,baseline,0.0939107,0.00165006,1.8575e-05,0
c-59,tuned,0.0936969,0.00060998,1.5259e-05,0
c-63,baseline,0.0919212,0.00170365,1.5339e-05,0
c-63,tuned,0.0902651,0.000584793,1.4838e-05,0
c-64b,baseline,0.0950468,0.00169403,0.000126466,0
c-64b,tuned,0.0959903,0.000595433,1.8484e-05,0
c-65,baseline,0.0938902,0.00159079,1.5459e-05,0
c-65,tuned,0.0929073,0.000579082,1.3325e-05,0
c-70,baseline,0.0980441,0.00164215,1.5058e-05,0
c-70,tuned,0.0984724,0.000649755,1.2754e-05,0
ca-CondMat,baseline,0.0981873,0.00156971,1.1782e-05,5
ca-CondMat,tuned,0.0967899,0.00055648,1.1662e-05,5
cage10,baseline,0.0980381,0.00160436,1.2233e-05,1
cage10,tuned,0.096905,0.000569625,1.2132e-05,1
cage15,baseline,0.104455,0.0105407,1.8535e-05,4
cage15,tuned,0.103922,0.00954272,1.7302e-05,4
cage4,baseline,0.101545,0.00149828,2.0428e-05,1
cage4,tuned,0.100625,0.000426447,1.1893e-05,1
cage6,baseline,0.098699,0.00151212,1.2573e-05,1
cage6,tuned,0.0994107,0.000634667,1.1582e-05,1
cage7,baseline,0.0963787,0.00161364,1.3976e-05,1
cage7,tuned,0.0968322,0.000526333,1.2033e-05,1
ca-HepPh,baseline,0.0948161,0.00161924,1.1441e-05,5
ca-HepPh,tuned,0.0959373,0.000529744,1.086e-05,5
can_1054,baseline,0.0926682,0.00157854,1.1973e-05,1
can_1054,tuned,0.093713,0.000503745,1.1652e-05,1
can_161,baseline,0.0959963,0.00156094,1.3665e-05,1
can_161,tuned,0.0940682,0.000524414,1.7503e-05,1
can_229,baseline,0.101601,0.00158286,1.3445e-05,1
can_229,tuned,0.0976237,0.000530926,1.2674e-05,1
can_61,baseline,0.0972593,0.00156333,1.2113e-05,1
can_61,tuned,0.0967643,0.000529393,1.4587e-05,1
can_62,baseline,0.0950471,0.00154641,1.2413e-05,1
can_62,tuned,0.094211,0.000509797,1.1732e-05,1
can_634,baseline,0.100336,0.00157523,1.3255e-05,1
can_634,tuned,0.0958286,0.000521649,1.1852e-05,1
cavity02,baseline,0.0981053,0.00153647,1.2052e-05,1
cavity02,tuned,0.0952971,0.000512952,1.3896e-05,1
cavity04,baseline,0.0974551,0.00154851,1.2293e-05,1
cavity04,tuned,0.0961326,0.000525366,1.1341e-05,1
cavity12,baseline,0.0956065,0.00166472,1.2875e-05,1
cavity12,tuned,0.0977141,0.000520416,1.2614e-05,1
cavity15,baseline,0.0979524,0.00158268,1.2223e-05,1
cavity15,tuned,0.0957681,0.000541306,1.63e-05,1
cavity16,baseline,0.0990354,0.00158001,1.2013e-05,1
cavity16,tuned,0.0978242,0.000528762,1.3215e-05,1
cavity17,baseline,0.0970357,0.00160201,1.2754e-05,1
cavity17,tuned,0.0971389,0.00053362,1.1451e-05,1
cavity25,baseline,0.0980949,0.00158772,1.2103e-05,1
cavity25,tuned,0.0976329,0.000537698,1.1552e-05,1
cavity26,baseline,0.0971027,0.00160047,1.3556e-05,1
cavity26,tuned,0.0998573,0.00064544,1.2444e-05,1
celegansneural,baseline,0.0975712,0.00155691,1.3014e-05,5
celegansneural,tuned,0.0970416,0.000516538,1.1582e-05,5
Chebyshev1,baseline,0.104315,0.00153302,1.1932e-05,1
Chebyshev1,tuned,0.0973196,0.000509996,1.2023e-05,1
Chebyshev3,baseline,0.100396,0.00156077,1.4277e-05,0
Chebyshev3,tuned,0.0986534,0.000515557,1.5229e-05,0
Chebyshev4,baseline,0.0990589,0.00185332,1.7443e-05,4
Chebyshev4,tuned,0.0983556,0.000789581,1.3325e-05,4
chem_master1,baseline,0.0999776,0.00167765,1.2594e-05,2
chem_master1,tuned,0.098371,0.000621626,1.086e-05,2
circuit_1,baseline,0.0989113,0.00156296,1.6441e-05,1
circuit_1,tuned,0.0980034,0.000536075,1.2604e-05,1
cit-HepPh,baseline,0.101329,0.00160646,1.3325e-05,5
cit-HepPh,tuned,0.0975408,0.000557296,1.1672e-05,5
ckt11752_dc_1,baseline,0.0984732,0.00166915,1.5108e-05,0
ckt11752_dc_1,tuned,0.0995334,0.000608982,1.2784e-05,0
collins_15NN,baseline,0.0989444,0.00153416,1.2453e-05,1
collins_15NN,tuned,0.0997141,0.000633518,1.1472e-05,1
cond-mat-2005,baseline,0.0996259,0.00170391,1.7873e-05,1
cond-mat-2005,tuned,0.0984176,0.000561844,1.5088e-05,1
crack,baseline,0.105317,0.00158174,1.4126e-05,5
crack,tuned,0.10282,0.000525215,1.2694e-05,5
crankseg_1,baseline,0.0993548,0.00186507,1.5639e-05,1
crankseg_1,tuned,0.0986564,0.000973065,1.5789e-05,1
crankseg_2,baseline,0.101825,0.00209,1.4708e-05,1
crankseg_2,tuned,0.0963971,0.000945083,1.4567e-05,1
cryg2500,baseline,0.102224,0.00159712,1.1812e-05,1
cryg2500,tuned,0.102345,0.000530886,1.1211e-05,1
crystm03,baseline,0.0991441,0.00166331,1.5409e-05,1
crystm03,tuned,0.0985827,0.00058615,1.4868e-05,1
cti,baseline,0.099251,0.00160644,1.3766e-05,1
cti,tuned,0.0991873,0.000555151,1.2674e-05,1
Cube_Coup_dt6,baseline,0.100622,0.00714219,2.3404e-05,4
Cube_Coup_dt6,tuned,0.104283,0.00597036,2.2322e-05,4
CurlCurl_3,baseline,0.097226,0.00343898,1.8194e-05,3
CurlCurl_3,tuned,0.0958611,0.00243971,1.6661e-05,3
