matrix,Version,Initialization,FeatureExtraction,Inference,Format
cavity15,tuned,0.00127958,0.000430825,2.31e-07,1
cavity16,baseline,0.00149168,0.00143077,3.2e-07,1
cavity16,tuned,0.00143589,0.000462464,2.61e-07,1
cavity17,baseline,0.00140069,0.00154143,2.81e-07,1
cavity17,tuned,0.00133885,0.000436506,2.51e-07,1
cavity25,baseline,0.00163715,0.00140827,2.91e-07,1
cavity25,tuned,0.00155228,0.000519441,2.6e-07,1
cavity26,baseline,0.00158883,0.00145815,2.8e-07,1
cavity26,tuned,0.00143493,0.00046007,2.5e-07,1
celegansneural,baseline,0.00160871,0.00144355,2.01e-07,5
celegansneural,tuned,0.00149641,0.000556941,1.71e-07,5
Chebyshev1,baseline,0.00158774,0.00141914,3.11e-07,1
Chebyshev1,tuned,0.00152345,0.000441846,2.3e-07,1
Chebyshev3,baseline,0.00179703,0.00144261,2.91e-07,0
Chebyshev3,tuned,0.00150313,0.000446545,3e-07,0
Chebyshev4,baseline,0.00163587,0.00176946,3.61e-07,5
Chebyshev4,tuned,0.00149062,0.000715819,3.2e-07,4
chem_master1,baseline,0.0015856,0.00148412,3e-07,2
chem_master1,tuned,0.00150424,0.000541312,2.3e-07,2
circuit_1,baseline,0.0015082,0.00145674,3.1e-07,1
circuit_1,tuned,0.00143016,0.00046524,2.2e-07,1
cit-HepPh,baseline,0.00154904,0.00146327,2.4e-07,5
cit-HepPh,tuned,0.00136431,0.000450362,2.1e-07,5
ckt11752_dc_1,baseline,0.00139055,0.00154743,3.6e-07,0
ckt11752_dc_1,tuned,0.00136538,0.000514863,2.8e-07,0
collins_15NN,baseline,0.00134609,0.00130624,2.9e-07,1
collins_15NN,tuned,0.00143538,0.00045457,2.71e-07,1
cond-mat-2005,baseline,0.00158261,0.0015111,3.3e-07,1
cond-mat-2005,tuned,0.00146033,0.000517096,3.01e-07,1
crack,baseline,0.00140967,0.0013365,2.91e-07,5
crack,tuned,0.00128178,0.000440964,2.1e-07,5
crankseg_1,baseline,0.00154456,0.00184267,5.61e-07,1
crankseg_1,tuned,0.00133144,0.000760081,3.31e-07,1
crankseg_2,baseline,0.00164526,0.00200868,3.81e-07,1
crankseg_2,tuned,0.00148665,0.000880336,3.11e-07,4
cryg2500,baseline,0.00152511,0.00148286,2.8e-07,1
cryg2500,tuned,0.00144637,0.000458738,2.5e-07,1
crystm03,baseline,0.00160382,0.00156216,3.6e-07,2
