matrix,Version,Initialization,FeatureExtraction,Inference,Format
bcsstm04,tuned,0.20859,5.4699e-05,3.205e-05,2
bcsstm09,baseline,0.188585,0.000148119,3.9869e-05,2
bcsstm09,tuned,0.193099,7.6944e-05,3.222e-05,2
bcsstm11,baseline,0.186247,0.000171893,4.0985e-05,2
bcsstm11,tuned,0.195912,0.000102689,3.418e-05,2
bcsstm12,baseline,0.183123,0.000309122,4.8964e-05,1
bcsstm12,tuned,0.201916,0.000229023,4.2429e-05,1
bcsstm19,baseline,0.205874,0.000145068,3.937e-05,2
bcsstm19,tuned,0.201081,7.2714e-05,3.32e-05,2
bcsstm39,baseline,0.206293,0.00147289,3.9314e-05,2
bcsstm39,tuned,0.192842,0.00135528,3.4285e-05,2
BenElechi1,baseline,0.187736,0.0768283,7.4029e-05,1
BenElechi1,tuned,0.181102,0.0737458,7.5575e-05,1
bfwa398,baseline,0.201373,0.000158909,4.9609e-05,1
bfwa398,tuned,0.178036,8.1039e-05,4.097e-05,1
bfwb398,baseline,0.185638,0.000152629,5.0229e-05,1
bfwb398,tuned,0.196393,9.7014e-05,4.3054e-05,1
biplane-9,baseline,0.205275,0.00141264,5.0429e-05,1
biplane-9,tuned,0.193558,0.00129921,4.1505e-05,1
bips07_2476,baseline,0.196643,0.00129695,5.4644e-05,1
bips07_2476,tuned,0.191924,0.00106253,4.604e-05,1
bips98_1142,baseline,0.193953,0.000800785,5.391e-05,1
bips98_1142,tuned,0.206518,0.000658957,4.6324e-05,1
blckhole,baseline,0.207331,0.000374915,5.083e-05,1
blckhole,tuned,0.205868,0.000299191,4.235e-05,1
bloweybq,baseline,0.186758,0.00105348,4.5369e-05,1
bloweybq,tuned,0.205661,0.000960648,3.869e-05,1
bmw3_2,baseline,0.308265,0.059537,9.8299e-05,1
bmw3_2,tuned,0.245459,0.0632229,9.9844e-05,1
bmw7st_1,baseline,0.29804,0.074949,0.000203692,1
bmw7st_1,tuned,0.23256,0.0714692,0.000170778,1
bone010,baseline,0.201395,0.359838,0.000152603,1
bone010,tuned,0.206117,0.347278,8.5298e-05,1
bp_800,baseline,0.200096,0.000133659,5.0534e-05,1
bp_800,tuned,0.184344,6.2394e-05,4.1349e-05,1
brainpc2,baseline,0.205003,0.0012846,4.3289e-05,1
brainpc2,tuned,0.180659,0.00117032,3.565e-05,1
bratu3d,baseline,0.167598,0.000412264,4.976e-05,1
bratu3d,tuned,0.170573,0.000262632,4.1979e-05,1
c-34,baseline,0.176504,0.000383595,5.0179e-05,1
c-34,tuned,0.168618,0.000301221,4.3169e-05,1
c-44,baseline,0.174367,0.000511683,5.0245e-05,1
c-44,tuned,0.173486,0.000515959,4.2164e-05,1
c-45,baseline,0.181533,0.000694622,5.1379e-05,1
c-45,tuned,0.180312,0.000558468,4.4374e-05,1
c-46,baseline,0.191885,0.000640287,5.1749e-05,1
c-46,tuned,0.174325,0.000601662,4.4305e-05,1
c-60,baseline,0.223183,0.00199702,6.4934e-05,1
c-60,tuned,0.240574,0.00179282,5.543e-05,1
c-61,baseline,0.187981,0.00180581,5.4395e-05,1
c-61,tuned,0.192598,0.00164625,4.4364e-05,1
c-66b,baseline,0.188221,0.00213679,5.4904e-05,0
c-66b,tuned,0.181455,0.00198137,4.7504e-05,0
c-70,baseline,0.184341,0.00278832,5.8359e-05,1
c-70,tuned,0.1863,0.00241974,4.8339e-05,1
c-73,baseline,0.193223,0.00608213,4.509e-05,0
c-73,tuned,0.193393,0.00532133,3.7055e-05,0
c-73b,baseline,0.209573,0.00991582,4.884e-05,0
c-73b,tuned,0.194072,0.00894584,4.316e-05,0
ca2010,baseline,0.182197,0.00751912,5.6405e-05,1
ca2010,tuned,0.200836,0.00708369,5.0414e-05,1
cage11,baseline,0.211422,0.00355561,5.2474e-05,1
cage11,tuned,0.190848,0.00354906,4.3044e-05,1
cage7,baseline,0.205213,0.000151104,4.9184e-05,1
cage7,tuned,0.19269,8.5599e-05,4.1779e-05,1
ca-HepPh,baseline,0.197898,0.000637117,5.1379e-05,1
ca-HepPh,tuned,0.208508,0.000572128,4.4055e-05,1
ca-HepTh,baseline,0.199231,0.000278767,4.9479e-05,1
ca-HepTh,tuned,0.206323,0.000177683,4.2949e-05,1
can_1054,baseline,0.200038,0.000221777,4.996e-05,1
can_1054,tuned,0.203182,0.000159623,4.1605e-05,1
can_229,baseline,0.180739,0.000138373,4.8635e-05,1
can_229,tuned,0.189255,6.576e-05,4.0779e-05,1
can_292,baseline,0.19839,0.000149848,5.2644e-05,1
can_292,tuned,0.21897,7.9999e-05,4.1424e-05,1
can_61,baseline,0.207567,0.000126144,5.0334e-05,1
can_61,tuned,0.203304,5.4889e-05,4.2865e-05,1
can_634,baseline,0.194202,0.000201642,4.7714e-05,1
can_634,tuned,0.185762,0.000138943,4.0835e-05,1
can_838,baseline,0.200569,0.000243002,9.2614e-05,1
can_838,tuned,0.223774,0.000200668,8.3734e-05,1
can_96,baseline,0.337375,0.000154703,8.5869e-05,1
can_96,tuned,0.302266,6.32e-05,5.8274e-05,1
cavity08,baseline,0.20549,0.00131422,0.000112259,1
cavity08,tuned,0.227713,0.00042261,4.7919e-05,1
cavity17,baseline,0.187532,0.00126994,5.5394e-05,1
cavity17,tuned,0.181481,0.00129827,4.4504e-05,1
cavity25,baseline,0.194814,0.00136847,5.3085e-05,1
cavity25,tuned,0.193435,0.00125214,4.1379e-05,1
c-big,baseline,0.1896,0.0111,5.4084e-05,0
c-big,tuned,0.189184,0.0109809,4.4944e-05,0
cbuckle,baseline,0.184439,0.00463322,5.2874e-05,1
cbuckle,tuned,0.202883,0.00459713,4.2354e-05,1
cca,baseline,0.247875,0.00478594,9.5219e-05,1
cca,tuned,0.231523,0.00208999,8.6959e-05,1
cegb3024,baseline,0.252542,0.00101841,7.3389e-05,1
cegb3024,tuned,0.234751,0.00101264,7.1359e-05,1
celegans_metabolic,baseline,0.188002,0.00186608,0.000144558,1
celegans_metabolic,tuned,0.191788,0.000105269,8.3599e-05,1
celegansneural,baseline,0.187951,0.000151553,6.0589e-05,1
celegansneural,tuned,0.185981,7.3425e-05,4.5129e-05,1
cell2,baseline,0.186286,0.00039577,4.884e-05,1
cell2,tuned,0.206778,0.000292871,4.0315e-05,1
Chebyshev2,baseline,0.181518,0.000407505,4.89e-05,1
Chebyshev2,tuned,0.176555,0.000346411,4.2569e-05,1
Chebyshev4,baseline,0.188207,0.0123091,4.629e-05,0
Chebyshev4,tuned,0.180636,0.0120052,4.2779e-05,0
chipcool0,baseline,0.176082,0.00122342,5.2629e-05,1
chipcool0,tuned,0.173885,0.00116606,4.4779e-05,1
circuit5M,baseline,0.19982,0.341106,0.000133103,0
circuit5M,tuned,0.182557,0.364194,0.000155188,0
circuit5M_dc,baseline,0.209805,0.252929,0.000172637,1
circuit5M_dc,tuned,0.194359,0.262711,8.9329e-05,1
cnr-2000,baseline,0.22107,0.0241148,5.845e-05,1
cnr-2000,tuned,0.213275,0.0231444,5.213e-05,1
comsol,baseline,0.193938,0.00036139,5.1645e-05,1
comsol,tuned,0.203815,0.000275006,4.4395e-05,1
com-Youtube,baseline,0.235947,0.0116358,8.6334e-05,0
com-Youtube,tuned,0.194296,0.0111088,8.4039e-05,0
cond-mat-2003,baseline,0.198575,0.00184184,5.3414e-05,1
cond-mat-2003,tuned,0.199784,0.00172587,4.3629e-05,1
crack_dual,baseline,0.204902,0.00123687,5.0389e-05,1
crack_dual,tuned,0.193023,0.0011039,4.669e-05,1
crystm02,baseline,0.189775,0.00161883,5.1079e-05,1
crystm02,tuned,0.206031,0.00150946,4.339e-05,1
Cube_Coup_dt6,baseline,0.209043,0.817564,0.000171087,1
Cube_Coup_dt6,tuned,0.206125,0.83987,9.4643e-05,1
CurlCurl_1,baseline,0.193046,0.0306391,5.5049e-05,1
CurlCurl_1,tuned,0.231078,0.0321523,4.5224e-05,1
curtis54,baseline,0.310338,0.000140458,6.4855e-05,1
curtis54,tuned,0.304076,8.6294e-05,6.7629e-05,1
cz1268,baseline,0.18676,0.000332522,5.5059e-05,1
cz1268,tuned,0.195588,0.000239923,4.8094e-05,1
cz20468,baseline,0.18652,0.0027144,4.8085e-05,1
cz20468,tuned,0.180967,0.00266884,4.2705e-05,1
darcy003,baseline,0.195474,0.0207779,5.2565e-05,1
darcy003,tuned,0.202709,0.0202921,4.4809e-05,1
dataset18mfeatmorphological_10NN,baseline,0.185873,0.000200093,5.0375e-05,1
dataset18mfeatmorphological_10NN,tuned,0.20013,0.000124874,4.2619e-05,1
dc2,baseline,0.192333,0.00676755,5.8784e-05,0
dc2,tuned,0.200527,0.00580923,3.3669e-05,0
de2010,baseline,0.197165,0.0004474,7.773e-05,1
de2010,tuned,0.200434,0.000311482,4.2784e-05,1
debr,baseline,0.211131,0.00436478,7.2344e-05,1
debr,tuned,0.193868,0.00383426,6.735e-05,1
delaunay_n19,baseline,0.214303,0.0220184,5.5709e-05,1
delaunay_n19,tuned,0.208616,0.0220652,5.41e-05,1
