matrix,Version,Initialization,FeatureExtraction,Inference,Format
dwt_878,tuned,0.00165368,0.000106644,5.7e-07,1
dwt_992,baseline,0.00240757,0.000232942,8.5e-07,1
dwt_992,tuned,0.00159327,0.000230833,6.05e-07,1
dynamicSoaringProblem_7,baseline,0.00252516,0.00054502,1.09e-06,1
dynamicSoaringProblem_7,tuned,0.00189183,0.00049744,4.65e-07,1
EAT_SR,baseline,0.00272368,0.00518638,1.315e-06,1
EAT_SR,tuned,0.00156278,0.00504627,5.55e-07,1
email,baseline,0.00244778,0.000174663,9.05e-07,5
email,tuned,0.00167718,0.000156588,5.55e-07,1
email-Eu-core-temporal,baseline,0.00280059,0.000370721,1.205e-06,5
email-Eu-core-temporal,tuned,0.00182678,0.000352481,6.35e-07,1
epb0,baseline,0.00279644,0.000137968,8.2e-07,1
epb0,tuned,0.00160911,0.000122539,6.05e-07,1
Erdos971,baseline,0.00243875,6.224e-05,9.15e-07,1
Erdos971,tuned,0.00156038,4.964e-05,5.65e-07,1
Erdos992,baseline,0.00256411,0.000323606,8.2e-07,1
Erdos992,tuned,0.00174005,0.000291657,5.45e-07,1
EVA,baseline,0.00279787,0.000279952,8.75e-07,1
EVA,tuned,0.00155112,0.000216898,8.5e-07,0
ex13,baseline,0.00312428,0.00102103,1.37e-06,1
ex13,tuned,0.00172567,0.00097874,6.2e-07,1
ex19,baseline,0.00261697,0.00341266,1.365e-06,1
ex19,tuned,0.00267073,0.00330381,9.4e-07,1
ex2,baseline,0.00284764,0.000393921,1.185e-06,1
ex2,tuned,0.00198517,0.000373151,4.9e-07,1
ex3,baseline,0.00272575,0.000717173,1.36e-06,1
ex3,tuned,0.0017285,0.000765747,5.8e-07,1
ex31,baseline,0.00368455,0.00154559,1.405e-06,1
ex31,tuned,0.00148259,0.00151442,6.3e-07,1
ex32,baseline,0.00269174,0.000170274,1.15e-06,1
ex32,tuned,0.00251642,0.000151823,5.55e-07,1
ex35,baseline,0.00266462,0.00300711,2.134e-06,1
ex35,tuned,0.00151853,0.00295729,8.9e-07,1
ex36,baseline,0.00288008,0.000732237,1.2e-06,1
ex36,tuned,0.00156357,0.000683358,4.85e-07,1
ex37,baseline,0.00255889,0.000939556,1.3e-06,1
ex37,tuned,0.00157036,0.00090573,5.2e-07,1
ex4,baseline,0.00270631,0.000428641,7.4e-07,1
ex4,tuned,0.00175328,0.000418771,6.3e-07,1
EX5,baseline,0.00306758,0.00415611,2.08e-06,1
EX5,tuned,0.00184971,0.00407502,1.57e-06,1
EX6,baseline,0.00309442,0.00424953,1.56e-06,1
EX6,tuned,0.0018972,0.00409772,1.105e-06,1
fd18,baseline,0.00249638,0.000992954,1.535e-06,1
fd18,tuned,0.00123326,0.000900615,8.85e-07,1
fe_4elt2,baseline,0.00234846,0.000997765,1.325e-06,1
fe_4elt2,tuned,0.0013167,0.000930061,6.6e-07,1
fe_ocean,baseline,0.00279701,0.0113622,1.175e-06,1
fe_ocean,tuned,0.00169541,0.0107669,6.4e-07,1
filter2D,baseline,0.00271006,0.000155118,6.55e-07,1
filter2D,tuned,0.00179222,0.000147503,5.8e-07,1
flickr,baseline,0.00310581,0.305308,2.45e-06,1
flickr,tuned,0.00219581,0.304113,2.505e-06,1
flowmeter0,baseline,0.00245244,0.000902974,1.26e-06,1
flowmeter0,tuned,0.00159737,0.000858549,5.8e-07,1
flowmeter5,baseline,0.00293125,0.000936368,1.205e-06,1
flowmeter5,tuned,0.00174511,0.000873074,1.1e-06,1
fpga_dcop_10,baseline,0.00248894,0.000114164,1.38e-06,1
fpga_dcop_10,tuned,0.00144027,9.4994e-05,5.75e-07,1
