matrix,Version,Initialization,FeatureExtraction,Inference,Format
can_1054,tuned,0.00209065,0.000175259,6.25e-07,1
can_229,baseline,0.00258675,0.000136149,6.9e-07,1
can_229,tuned,0.00192235,6.7279e-05,6.15e-07,1
can_292,baseline,0.00324823,0.000155403,1.1e-06,1
can_292,tuned,0.00192514,8.4664e-05,4.65e-07,1
can_61,baseline,0.00260279,0.000113088,6.75e-07,1
can_61,tuned,0.00205432,5.2524e-05,5.05e-07,1
can_634,baseline,0.00259968,0.000198248,7.3e-07,1
can_634,tuned,0.00194211,0.000140433,5.25e-07,1
can_838,baseline,0.00258771,0.000180977,6.8e-07,1
can_838,tuned,0.00192441,0.000125573,6.85e-07,1
can_96,baseline,0.00268676,0.000121999,6.35e-07,1
can_96,tuned,0.0018954,5.3045e-05,5.6e-07,1
cavity08,baseline,0.00267058,0.00041036,6.85e-07,1
cavity08,tuned,0.00201888,0.00035584,6.05e-07,1
cavity17,baseline,0.00254366,0.00129026,6.7e-07,1
cavity17,tuned,0.0018455,0.0011769,5.7e-07,1
cavity25,baseline,0.00259799,0.00134637,1.06e-06,1
cavity25,tuned,0.0020405,0.00128728,5.65e-07,1
c-big,baseline,0.00308106,0.0132346,1.4e-06,0
c-big,tuned,0.0019996,0.0131729,6.6e-07,0
cbuckle,baseline,0.00287961,0.00485152,9.85e-07,1
cbuckle,tuned,0.00200283,0.00478474,1.07e-06,1
cca,baseline,0.00283708,0.00210653,1.095e-06,1
cca,tuned,0.00223916,0.00194283,8.9e-07,1
cegb3024,baseline,0.00315163,0.000742121,1.03e-06,1
cegb3024,tuned,0.0020296,0.000669021,5.7e-07,1
celegans_metabolic,baseline,0.00265891,0.000142563,7.6e-07,1
celegans_metabolic,tuned,0.00197155,6.5864e-05,6.4e-07,1
celegansneural,baseline,0.0029355,0.000135429,1e-06,1
celegansneural,tuned,0.0019393,6.2649e-05,4.8e-07,1
cell2,baseline,0.00305012,0.000398515,1.155e-06,1
cell2,tuned,0.00247767,0.000310226,7.85e-07,1
Chebyshev2,baseline,0.002791,0.00035977,1.005e-06,1
Chebyshev2,tuned,0.00208947,0.000293336,6.95e-07,1
Chebyshev4,baseline,0.00250807,0.0130316,9.55e-07,0
Chebyshev4,tuned,0.00168356,0.0124833,1.24e-06,0
chipcool0,baseline,0.00857449,0.00275411,1.02e-06,1
chipcool0,tuned,0.00197202,0.00113849,6.75e-07,1
circuit5M,baseline,0.00297677,0.205721,2.225e-06,0
circuit5M,tuned,0.00212974,0.210968,1.67e-06,0
circuit5M_dc,baseline,0.00333568,0.266492,2.535e-06,1
circuit5M_dc,tuned,0.00233868,0.271472,2.354e-06,1
cnr-2000,baseline,0.00269486,0.0244953,1.18e-06,1
cnr-2000,tuned,0.00154815,0.0234679,8.5e-07,0
comsol,baseline,0.00276867,0.000325666,1.085e-06,1
comsol,tuned,0.00180337,0.000252822,4.8e-07,1
com-Youtube,baseline,0.00280395,0.0114576,1.56e-06,0
com-Youtube,tuned,0.00203603,0.0110248,1.22e-06,0
cond-mat-2003,baseline,0.00239516,0.00201111,1.17e-06,1
cond-mat-2003,tuned,0.00187981,0.0019161,6.25e-07,1
crack_dual,baseline,0.00234295,0.00139937,6.4e-07,1
crack_dual,tuned,0.001684,0.00131909,5.5e-07,1
crystm02,baseline,0.00214183,0.00158226,9e-07,1
crystm02,tuned,0.00504603,0.00154656,6.05e-07,1
Cube_Coup_dt6,baseline,0.00271964,0.88388,1.935e-06,1
Cube_Coup_dt6,tuned,0.00256248,0.88657,1.38e-06,1
CurlCurl_1,baseline,0.00319637,0.034686,1.14e-06,1
CurlCurl_1,tuned,0.00204448,0.0343929,5.9e-07,1
curtis54,baseline,0.00274364,0.000118559,7.55e-07,1
curtis54,tuned,0.00201221,4.8705e-05,4.85e-07,1
cz1268,baseline,0.00296831,0.000368196,8.85e-07,1
cz1268,tuned,0.00250137,0.000294797,5.5e-07,1
cz20468,baseline,0.00268944,0.00298881,8.95e-07,1
cz20468,tuned,0.00217397,0.00286389,7.1e-07,1
darcy003,baseline,0.00837277,0.0209975,7.55e-07,1
darcy003,tuned,0.00182493,0.0194555,7.25e-07,1
dataset18mfeatmorphological_10NN,baseline,0.00276538,0.000184128,8.25e-07,1
dataset18mfeatmorphological_10NN,tuned,0.00198075,0.000120868,6.15e-07,1
dc2,baseline,0.00356262,0.00658703,8.4e-07,0
dc2,tuned,0.00274384,0.00655967,7e-07,0
de2010,baseline,0.00278965,0.000593994,8.25e-07,1
de2010,tuned,0.00207327,0.000307596,7e-07,1
debr,baseline,0.00319081,0.00427086,1.07e-06,1
debr,tuned,0.00269479,0.00366405,8.25e-07,1
delaunay_n19,baseline,0.00293553,0.0234596,1.52e-06,1
delaunay_n19,tuned,0.00214373,0.0230515,1.835e-06,1
delaunay_n23,baseline,0.00328332,0.68947,3.075e-06,1
delaunay_n23,tuned,0.00235517,0.694351,2.825e-06,1
dermatology_5NN,baseline,0.00275643,0.000122643,8e-07,1
dermatology_5NN,tuned,0.00213897,5.5205e-05,5.1e-07,1
diag,baseline,0.00263108,0.000281412,7.65e-07,1
diag,tuned,0.00184202,0.000201268,5.95e-07,1
dolphins,baseline,0.00254981,0.000113254,8.15e-07,1
dolphins,tuned,0.00163484,4.799e-05,5.4e-07,1
dw256B,baseline,0.00513811,0.000218748,1.665e-06,1
dw256B,tuned,0.00265624,0.000136678,5.65e-07,1
dwt_1242,baseline,0.00259958,0.000258682,9.6e-07,1
dwt_1242,tuned,0.00183518,0.000172808,5.65e-07,1
dwt_221,baseline,0.00294181,0.000141599,9e-07,1
dwt_221,tuned,0.00200074,6.9629e-05,5.5e-07,1
dwt_234,baseline,0.00255693,0.000141583,1.035e-06,1
dwt_234,tuned,0.00197631,6.0544e-05,4.35e-07,1
dwt_310,baseline,0.00267776,0.000164024,1e-06,1
dwt_310,tuned,0.00181005,9.0569e-05,5.85e-07,1
dwt_512,baseline,0.00263852,0.000160659,8.35e-07,1
dwt_512,tuned,0.00169812,9.4734e-05,5.1e-07,1
dwt_592,baseline,0.00265226,0.000161183,9.3e-07,1
dwt_592,tuned,0.00199073,9.2299e-05,5.55e-07,1
e40r0100,baseline,0.00242957,0.00391601,6.65e-07,1
e40r0100,tuned,0.00177809,0.00375554,5.85e-07,1
EAT_SR,baseline,0.00290223,0.000901661,7.6e-07,1
EAT_SR,tuned,0.00241057,0.000710597,5.85e-07,1
ecology2,baseline,0.00317155,0.0863507,1.474e-06,5
ecology2,tuned,0.00213349,0.085715,1.31e-06,1
Emilia_923,baseline,0.00306184,0.158924,1.65e-06,1
Emilia_923,tuned,0.002337,0.137686,1.225e-06,1
Erdos02,baseline,0.00256464,0.000184673,7.85e-07,1
Erdos02,tuned,0.00176318,9.4124e-05,5.5e-07,1
Erdos981,baseline,0.00208885,0.000122184,6.2e-07,1
Erdos981,tuned,0.00139014,5.7469e-05,6.65e-07,1
eris1176,baseline,0.00264367,0.000340697,8.8e-07,1
eris1176,tuned,0.0017551,0.000252597,6.35e-07,1
ex22,baseline,0.00318942,0.000318662,6.9e-07,1
ex22,tuned,0.00318125,0.000268512,5.8e-07,1
ex26,baseline,0.00259464,0.000671503,5.9e-07,1
ex26,tuned,0.00201969,0.000656148,5.75e-07,1
ex27,baseline,0.0027238,0.000355961,6.85e-07,1
ex27,tuned,0.00195789,0.000322467,6.2e-07,1
ex31,baseline,0.0026931,0.000934981,6.59e-07,1
ex31,tuned,0.00194872,0.00088882,5.3e-07,1
EX5,baseline,0.00241746,0.00129826,7.1e-07,1
EX5,tuned,0.00177,0.0012355,5.4e-07,1
ex8,baseline,0.00246846,0.00097548,8.4e-07,1
ex8,tuned,0.00183738,0.00094057,6.05e-07,1
extr1,baseline,0.0025278,0.000120154,6.55e-07,1
extr1,tuned,0.00155971,0.000110059,5.05e-07,1
F1,baseline,0.00323539,0.0943605,1.835e-06,1
F1,tuned,0.00253144,0.0900187,1.46e-06,1
filter2D,baseline,0.0023794,0.000230422,8e-07,1
filter2D,tuned,0.00193,0.000145209,6.1e-07,1
fpga_dcop_02,baseline,0.00252898,0.000188663,6.4e-07,1
fpga_dcop_02,tuned,0.00215301,0.000116454,5.25e-07,1
fpga_dcop_06,baseline,0.00237962,0.000185148,5.7e-07,1
fpga_dcop_06,tuned,0.00190617,0.000115733,4.7e-07,1
fpga_dcop_22,baseline,0.00259445,0.000205748,5.95e-07,1
fpga_dcop_22,tuned,0.00197834,0.000116879,4.9e-07,1
fpga_dcop_29,baseline,0.00277374,0.000190558,6.9e-07,1
fpga_dcop_29,tuned,0.00198084,0.000116074,5.8e-07,1
fpga_dcop_30,baseline,0.00259486,0.000186044,7.35e-07,1
fpga_dcop_30,tuned,0.00195992,0.000120728,6.45e-07,1
fpga_dcop_31,baseline,0.0023617,0.000187303,6.35e-07,1
fpga_dcop_31,tuned,0.00193512,0.000124073,5.05e-07,1
