matrix,Version,Initialization,FeatureExtraction,Inference,Format
bcsstk35,baseline,0.163296,0.0190709,7.3468e-05,1
bcsstk35,tuned,0.161411,0.017019,6.8858e-05,1
bcsstm01,baseline,0.162445,0.000159412,6.3794e-05,2
bcsstm01,tuned,0.161325,0.000148398,5.591e-05,2
bcsstm04,baseline,0.163018,0.00016958,6.4873e-05,2
bcsstm04,tuned,0.161678,0.000157676,6.125e-05,2
bcsstm09,baseline,0.162788,0.000185318,6.4138e-05,2
bcsstm09,tuned,0.160918,0.000183876,6.1923e-05,2
bcsstm11,baseline,0.16491,0.000199696,6.8711e-05,2
bcsstm11,tuned,0.161276,0.000183457,6.9888e-05,2
bcsstm12,baseline,0.163221,0.000447313,7.6579e-05,1
bcsstm12,tuned,0.16088,0.000447644,7.264e-05,1
b_dyn,baseline,0.162283,0.000180219,8.315e-05,1
b_dyn,tuned,0.198646,0.000173332,6.5465e-05,1
bfwa782,baseline,0.16784,0.00029953,7.8738e-05,1
bfwa782,tuned,0.165593,0.00027691,7.2031e-05,1
bfwb62,baseline,0.165948,0.000171145,6.9689e-05,1
bfwb62,tuned,0.175362,0.000158759,6.6836e-05,1
big_dual,baseline,0.161764,0.00264885,7.4096e-05,1
big_dual,tuned,0.160713,0.00240082,6.9077e-05,1
bips07_1998,baseline,0.159718,0.00127595,7.559e-05,1
bips07_1998,tuned,0.1681,0.00116587,7.233e-05,1
blckhole,baseline,0.16248,0.00050639,7.7284e-05,1
blckhole,tuned,0.182775,0.000493041,6.8768e-05,1
bloweybq,baseline,0.169991,0.00133584,6.9109e-05,0
bloweybq,tuned,0.164446,0.0014253,6.4106e-05,0
boeing_nasa4704,baseline,0.165038,0.00148629,7.4893e-05,1
boeing_nasa4704,tuned,0.162732,0.00145409,7.1261e-05,1
bp_1400,baseline,0.16471,0.000197749,7.3801e-05,1
bp_1400,tuned,0.168226,0.000186219,7.2465e-05,1
bp_200,baseline,0.164438,0.00018597,7.4944e-05,1
bp_200,tuned,0.160853,0.000178648,7.0638e-05,1
bp_400,baseline,0.162803,0.000185074,7.8281e-05,1
bp_400,tuned,0.16561,0.000189269,7.3638e-05,1
bp_800,baseline,0.162616,0.000194821,7.7194e-05,1
bp_800,tuned,0.160787,0.000185016,7.0965e-05,1
brainpc2,baseline,0.162233,0.00121567,6.8472e-05,0
brainpc2,tuned,0.163912,0.00109121,6.4578e-05,0
c-19,baseline,0.162833,0.00039734,7.8363e-05,1
c-19,tuned,0.165216,0.00033965,6.9857e-05,1
c-20,baseline,0.162792,0.000376124,7.3231e-05,1
c-20,tuned,0.163983,0.000370746,6.9444e-05,1
c-21,baseline,0.166705,0.000456926,7.7465e-05,1
c-21,tuned,0.163114,0.000482017,7.1477e-05,1
c-22,baseline,0.163553,0.000476667,7.0993e-05,1
c-22,tuned,0.16174,0.000475276,6.7872e-05,1
c-29,baseline,0.163154,0.00060677,7.6314e-05,1
c-29,tuned,0.159356,0.000544602,7.2755e-05,1
c-31,baseline,0.161572,0.000619083,7.5288e-05,1
c-31,tuned,0.160424,0.00056965,6.7501e-05,1
c-44,baseline,0.161722,0.00115743,7.3776e-05,1
c-44,tuned,0.158814,0.00108428,6.7968e-05,1
c-56,baseline,0.166034,0.00360645,7.485e-05,0
c-56,tuned,0.166391,0.0033476,7.1486e-05,0
