matrix,Version,Initialization,FeatureExtraction,Inference,Format
ca-AstroPh,baseline,0.00139908,0.00156915,3.64e-07,1
ca-AstroPh,tuned,0.000894395,0.00142804,2.88e-07,1
cage13,baseline,0.00203739,0.0213332,1.15e-06,1
cage13,tuned,0.00126822,0.0192086,7.32e-07,1
cage8,baseline,0.00144308,4.9152e-05,3.51e-07,1
cage8,tuned,0.000942103,7.3324e-05,2.86e-07,1
cage9,baseline,0.0013981,0.000198585,3.75e-07,1
cage9,tuned,0.00110072,0.000147769,2.72e-07,1
ca-HepTh,baseline,0.00147252,0.000275809,3.8e-07,1
ca-HepTh,tuned,0.000970101,0.000319994,2.43e-07,1
can_144,baseline,0.00148918,3.752e-05,3.96e-07,1
can_144,tuned,0.00102551,1.3476e-05,3.36e-07,1
can_187,baseline,0.00142815,4.0402e-05,4.42e-07,1
can_187,tuned,0.00123645,1.3467e-05,3.08e-07,1
can_229,baseline,0.00136884,2.6057e-05,4.25e-07,1
can_229,tuned,0.00093944,1.6231e-05,2.72e-07,1
can_268,baseline,0.00151517,2.8866e-05,3.92e-07,1
can_268,tuned,0.000913721,1.9176e-05,2.98e-07,1
can_292,baseline,0.0014005,2.784e-05,4.3e-07,1
can_292,tuned,0.00123295,1.7324e-05,3.23e-07,1
case39,baseline,0.00144379,0.00309562,4.1e-07,1
case39,tuned,0.00100119,0.00278827,3.11e-07,1
cavity08,baseline,0.00145484,0.000134591,3.79e-07,1
cavity08,tuned,0.000896547,0.000128942,3.02e-07,1
cavity16,baseline,0.00134639,0.000469327,3.28e-07,1
cavity16,tuned,0.000961931,0.000396718,2.94e-07,1
cavity18,baseline,0.00139993,0.000490796,3.44e-07,1
cavity18,tuned,0.00106428,0.000367014,2.51e-07,1
cavity19,baseline,0.0013451,0.000478426,3.2e-07,1
cavity19,tuned,0.00100212,0.000368946,2.29e-07,1
cavity25,baseline,0.00135632,0.000477335,3.56e-07,1
cavity25,tuned,0.00107313,0.000373523,2.75e-07,1
ccc,baseline,0.00153986,0.000901262,3.46e-07,1
ccc,tuned,0.000964178,0.000670377,2.51e-07,1
cdde1,baseline,0.00307275,6.248e-05,6.37e-07,1
cdde1,tuned,0.0399123,3.0853e-05,5.17e-07,1
cdde3,baseline,0.00146548,3.7213e-05,4.42e-07,1
cdde3,tuned,0.00121346,2.8214e-05,4.75e-07,1
cegb3306,baseline,0.0017167,0.000346534,5.77e-07,1
cegb3306,tuned,0.00110976,0.000308487,4.73e-07,1
circuit5M,baseline,0.00196469,0.219783,1.162e-06,1
circuit5M,tuned,0.00128672,0.217023,8.58e-07,1
cit-HepPh,baseline,0.00143981,0.00174303,5.55e-07,1
cit-HepPh,tuned,0.000946885,0.00162825,3.59e-07,1
cit-Patents,baseline,0.00171403,0.153182,1.103e-06,1
cit-Patents,tuned,0.00112916,0.147032,1.042e-06,0
cnae9_10NN,baseline,0.00134158,7.0461e-05,4.23e-07,5
cnae9_10NN,tuned,0.0010875,6.068e-05,3.46e-07,5
coAuthorsDBLP,baseline,0.00197469,0.0125317,6.97e-07,1
coAuthorsDBLP,tuned,0.00104035,0.00920984,3.48e-07,1
copter2,baseline,0.00135796,0.00242748,4.57e-07,1
copter2,tuned,0.00102085,0.00229641,3.13e-07,1
CoupCons3D,baseline,0.00180293,0.0608896,1.154e-06,1
CoupCons3D,tuned,0.00128908,0.0609914,6.8e-07,1
crankseg_2,baseline,0.00163985,0.0438227,8.97e-07,1
crankseg_2,tuned,0.00129405,0.0429087,8.12e-07,1
crystk02,baseline,0.00142192,0.00274263,5.46e-07,1
crystk02,tuned,0.00103109,0.00249403,3.12e-07,1
ct20stif,baseline,0.00162227,0.00734724,6.94e-07,1
ct20stif,tuned,0.00108398,0.00681456,3.34e-07,1
CurlCurl_1,baseline,0.00150483,0.00773871,5.9e-07,1
CurlCurl_1,tuned,0.00107815,0.00637208,3.61e-07,1
cz5108,baseline,0.001625,0.000174483,4.45e-07,1
cz5108,tuned,0.000997782,0.00014917,3.28e-07,1
dataset12mfeatfactors_10NN,baseline,0.00149288,9.4601e-05,4.71e-07,5
dataset12mfeatfactors_10NN,tuned,0.00101469,8.5264e-05,3.22e-07,1
dataset22mfeatzernike_10NN,baseline,0.00130976,0.000126398,4.85e-07,5
