matrix,Version,Initialization,FeatureExtraction,Inference,Format
bcsstk35,baseline,0.00152293,0.000996599,4.9e-07,1
bcsstk35,tuned,0.000918128,0.000839168,4.33e-07,1
bcsstk37,baseline,0.0014642,0.000912662,4.98e-07,1
bcsstk37,tuned,0.000960174,0.00120136,3.41e-07,1
bcsstm01,baseline,0.00141889,0.000977034,8.95e-07,1
bcsstm01,tuned,0.00138921,0.000387319,2.13e-07,1
bcsstm05,baseline,0.00136292,0.000471028,3.02e-07,1
bcsstm05,tuned,0.000895141,0.000387479,2.2e-07,1
bcsstm08,baseline,0.00138724,0.000465273,2.99e-07,1
bcsstm08,tuned,0.000893881,0.000392937,2.47e-07,1
bcsstm10,baseline,0.00219835,0.000458909,4.43e-07,1
bcsstm10,tuned,0.000948048,0.000393346,3.75e-07,1
bcsstm11,baseline,0.00146097,0.000465226,3.24e-07,1
bcsstm11,tuned,0.00089789,0.000391294,2.41e-07,1
bcsstm36,baseline,0.00144665,0.00056719,3.92e-07,1
bcsstm36,tuned,0.000880144,0.000492479,2.8e-07,1
bfly,baseline,0.0014637,0.000606705,3.72e-07,1
bfly,tuned,0.000907956,0.00052446,2.38e-07,1
bfwa62,baseline,0.00134389,0.000453926,2.97e-07,1
bfwa62,tuned,0.000874276,0.000380026,2.62e-07,1
bfwb62,baseline,0.00135995,0.000458623,2.9e-07,1
bfwb62,tuned,0.000886957,0.000384311,2.5e-07,1
biplane-9,baseline,0.00237293,0.000518489,8.71e-07,1
biplane-9,tuned,0.000876398,0.000459566,3.08e-07,1
bmw3_2,baseline,0.0032836,0.002084,9.43e-07,1
bmw3_2,tuned,0.00182073,0.00251876,3.55e-07,1
bone010,baseline,0.00214484,0.00604359,1.284e-06,1
bone010,tuned,0.000961864,0.00586865,2.99e-07,1
bp_1600,baseline,0.00133721,0.000458814,3.02e-07,1
bp_1600,tuned,0.000849457,0.000384231,1.81e-07,1
bp_400,baseline,0.00137052,0.000462219,3.39e-07,1
bp_400,tuned,0.000839238,0.000382669,2.6e-07,1
bp_600,baseline,0.00130236,0.000462333,3.73e-07,1
bp_600,tuned,0.000850763,0.000385574,2.72e-07,1
brack2,baseline,0.00164945,0.00093055,4.95e-07,1
brack2,tuned,0.000953425,0.000790734,4.58e-07,1
bwm2000,baseline,0.00129845,0.000464558,2.6e-07,2
bwm2000,tuned,0.00088075,0.000684508,1.99e-07,1
c-18,baseline,0.00131875,0.000460904,5.4e-07,1
c-18,tuned,0.000864653,0.000390502,2.06e-07,1
c-19,baseline,0.00136138,0.000466717,2.69e-07,1
c-19,tuned,0.000839702,0.000396746,2.41e-07,1
c-20,baseline,0.00132402,0.000464603,3.1e-07,1
c-20,tuned,0.000875565,0.000399356,2.36e-07,1
c-27,baseline,0.00132398,0.000466498,2.83e-07,1
c-27,tuned,0.000884025,0.000400912,2.31e-07,1
