matrix,Version,Initialization,FeatureExtraction,Inference,Format
bcsstk35,tuned,0.133832,0.000866204,2.7283e-05,1
bcsstk37,baseline,0.128473,0.000916486,3.131e-05,1
bcsstk37,tuned,0.143253,0.000799701,2.58e-05,1
bcsstm01,baseline,0.142152,0.000762565,1.9236e-05,1
bcsstm01,tuned,0.14808,0.000696409,1.5635e-05,1
bcsstm05,baseline,0.135986,0.000469994,1.9947e-05,1
bcsstm05,tuned,0.132238,0.000708962,1.628e-05,1
bcsstm08,baseline,0.140953,0.000464728,1.9448e-05,1
bcsstm08,tuned,0.143213,0.000394274,1.649e-05,1
bcsstm10,baseline,0.145529,0.000504923,2.2792e-05,1
bcsstm10,tuned,0.141879,0.000723603,1.8845e-05,1
bcsstm11,baseline,0.138049,0.000480858,2.03e-05,1
bcsstm11,tuned,0.144197,0.000844157,4.9012e-05,1
bcsstm36,baseline,0.136152,0.00056372,2.5611e-05,1
bcsstm36,tuned,0.133484,0.000887748,2.4553e-05,1
bfly,baseline,0.136066,0.000610244,2.1292e-05,1
bfly,tuned,0.14192,0.000554388,2.0824e-05,1
bfwa62,baseline,0.139159,0.000469815,2.5048e-05,1
bfwa62,tuned,0.13048,0.000396538,1.966e-05,1
bfwb62,baseline,0.137517,0.000463218,2.3845e-05,1
bfwb62,tuned,0.13084,0.000709993,1.9919e-05,1
biplane-9,baseline,0.129089,0.000528975,2.2938e-05,1
biplane-9,tuned,0.139973,0.000898425,7.868e-05,1
bmw3_2,baseline,0.198947,0.00210402,5.3269e-05,1
bmw3_2,tuned,0.134211,0.00194346,2.8188e-05,1
bone010,baseline,0.139674,0.00647355,4.795e-05,1
bone010,tuned,0.135286,0.00603236,2.4679e-05,1
bp_1600,baseline,0.135649,0.00092765,2.6166e-05,1
bp_1600,tuned,0.128882,0.000423141,2.0715e-05,1
bp_400,baseline,0.130462,0.000880887,2.623e-05,1
bp_400,tuned,0.13109,0.000426503,2.2431e-05,1
bp_600,baseline,0.138548,0.00103972,5.8573e-05,1
bp_600,tuned,0.144469,0.000422599,2.0705e-05,1
brack2,baseline,0.125241,0.00100873,3.4687e-05,1
brack2,tuned,0.122565,0.000861842,2.8982e-05,1
bwm2000,baseline,0.143095,0.000755296,2.3485e-05,1
bwm2000,tuned,0.133764,0.000454725,1.968e-05,1
c-18,baseline,0.136448,0.000491716,2.4931e-05,1
c-18,tuned,0.132021,0.000421002,2.1557e-05,1
c-19,baseline,0.137115,0.000506396,2.5575e-05,1
c-19,tuned,0.143347,0.000435943,2.172e-05,1
c-20,baseline,0.136112,0.000502468,2.5664e-05,1
c-20,tuned,0.134322,0.000438951,2.8677e-05,1
c-27,baseline,0.12912,0.000483091,2.4576e-05,1
c-27,tuned,0.127881,0.000425996,2.0862e-05,1
c-37,baseline,0.132868,0.000520393,2.0914e-05,1
c-37,tuned,0.126824,0.000438659,2.069e-05,1
c-39,baseline,0.142961,0.000525397,2.1409e-05,1
c-39,tuned,0.133165,0.000992625,8.0738e-05,1
c-40,baseline,0.120834,0.000497968,2.2437e-05,1
c-40,tuned,0.132114,0.00043576,2.1348e-05,1
c-61,baseline,0.136524,0.000599575,2.7892e-05,1
c-61,tuned,0.137372,0.000507255,2.6135e-05,1
c-70,baseline,0.141838,0.00090323,2.7693e-05,1
c-70,tuned,0.134297,0.000777678,2.265e-05,1
c-71,baseline,0.129426,0.000957554,3.2226e-05,1
c-71,tuned,0.125559,0.000811209,2.8058e-05,1
cage13,baseline,0.133087,0.00245746,5.1073e-05,1
cage13,tuned,0.133079,0.00229623,3.069e-05,1
cage4,baseline,0.142128,0.00101961,4.9473e-05,2
cage4,tuned,0.129141,0.00042562,1.8058e-05,2
CAG_mat1916,baseline,0.13919,0.000512917,2.1363e-05,1
CAG_mat1916,tuned,0.123979,0.000442707,2.0547e-05,1
ca-HepTh,baseline,0.136598,0.000489713,2.3871e-05,1
ca-HepTh,tuned,0.129262,0.000422038,2.1002e-05,1
can_187,baseline,0.142331,0.000488225,3.2795e-05,1
can_187,tuned,0.139924,0.000406335,2.0295e-05,1
can_61,baseline,0.136934,0.00102391,6.1333e-05,1
can_61,tuned,0.135054,0.000406299,2.2263e-05,1
can_62,baseline,0.144072,0.000475123,3.1033e-05,1
can_62,tuned,0.135475,0.000412211,2.3694e-05,1
can_634,baseline,0.132372,0.000490278,2.6146e-05,1
can_634,tuned,0.13563,0.000412411,2.0836e-05,1
case39,baseline,0.138942,0.000957324,2.2499e-05,0
case39,tuned,0.142411,0.00109513,1.6976e-05,0
cavity01,baseline,1.24208,0.000514113,2.2895e-05,1
cavity01,tuned,0.133191,0.000856021,5.0952e-05,1
cavity05,baseline,0.135836,0.000476968,2.259e-05,1
cavity05,tuned,0.136717,0.000406876,1.9974e-05,1
cavity07,baseline,0.140174,0.00100285,5.4889e-05,1
cavity07,tuned,0.140955,0.00040323,1.8407e-05,1
cavity08,baseline,0.142047,0.000485217,2.1675e-05,1
cavity08,tuned,0.151821,0.000869465,5.4196e-05,1
cavity11,baseline,0.143336,0.000484975,2.0511e-05,1
cavity11,tuned,0.146453,0.000415558,1.9462e-05,1
cavity12,baseline,0.151834,0.000499599,2.0287e-05,1
cavity12,tuned,0.140259,0.000429068,1.9218e-05,1
cavity14,baseline,0.140906,0.000744681,2.2001e-05,1
cavity14,tuned,0.145602,0.000418681,2.017e-05,1
cavity20,baseline,0.143471,0.00104605,2.0094e-05,1
cavity20,tuned,0.141525,0.000447544,1.9111e-05,1
c-big,baseline,0.150583,0.00150295,2.6891e-05,0
c-big,tuned,0.144926,0.00161232,1.4384e-05,0
cdde3,baseline,0.153636,0.000467294,2.1573e-05,2
cdde3,tuned,0.141669,0.000409729,1.9542e-05,2
cell1,baseline,0.13939,0.000493608,2.4526e-05,1
cell1,tuned,0.135753,0.000427796,2.2187e-05,1
cfd1,baseline,0.143211,0.00118436,4.5174e-05,1
cfd1,tuned,0.146277,0.00101948,2.9341e-05,1
