matrix,Version,Initialization,FeatureExtraction,Inference,Format
ch7-8-b5,tuned,0.000965279,0.000720411,3.88e-07,1
Chebyshev2,baseline,0.0020491,0.00038969,4.99e-07,0
Chebyshev2,tuned,0.000975763,0.000396038,4.17e-07,0
Chem97ZtZ,baseline,0.00205389,0.00028537,4.94e-07,1
Chem97ZtZ,tuned,0.000989412,0.00026342,7.55e-07,1
chipcool1,baseline,0.0020418,0.00328796,5.57e-07,1
chipcool1,tuned,0.000981124,0.00314532,3.57e-07,1
circuit_1,baseline,0.00217424,0.000448435,4.26e-07,1
circuit_1,tuned,0.000970449,0.000424785,3.61e-07,1
circuit204,baseline,0.00204602,0.000260799,4.64e-07,1
circuit204,tuned,0.000982243,0.000255809,4.23e-07,1
ck104,baseline,0.0023563,0.000182434,5.1e-07,2
ck104,tuned,0.000970265,0.000171013,7.1e-07,2
ckt11752_tr_0,baseline,0.00215255,0.00518194,5.4e-07,0
ckt11752_tr_0,tuned,0.00101222,0.0049169,4.22e-07,0
com-LiveJournal,baseline,0.00264648,0.220872,1.48e-06,0
com-LiveJournal,tuned,0.00118197,0.220759,9.98e-07,0
cond-mat,baseline,0.00207777,0.00157409,8.32e-07,1
cond-mat,tuned,0.000961485,0.00157466,3.77e-07,1
copter1,baseline,0.00211363,0.00282696,6.57e-07,1
copter1,tuned,0.00100804,0.0028105,4.15e-07,1
CoupCons3D,baseline,0.00232885,0.248366,1.227e-06,1
CoupCons3D,tuned,0.00231885,0.256563,1.106e-06,1
crack,baseline,0.00208486,0.00049426,5.59e-07,1
crack,tuned,0.000959231,0.000508419,5.63e-07,1
cryg2500,baseline,0.00240044,0.000483546,5.35e-07,1
cryg2500,tuned,0.00101303,0.000430689,3.96e-07,1
CurlCurl_2,baseline,0.00227046,0.130454,1.072e-06,1
CurlCurl_2,tuned,0.00111647,0.119323,4.98e-07,1
curtis54,baseline,0.00216413,0.000165463,4.69e-07,2
curtis54,tuned,0.000942469,0.000154123,3.51e-07,2
cz2548,baseline,0.00208561,0.000621515,5.33e-07,1
cz2548,tuned,0.000997686,0.000547661,4.38e-07,1
cz308,baseline,0.00206784,0.000272461,4.91e-07,1
cz308,tuned,0.00099713,0.00023565,3.06e-07,1
d_dyn,baseline,0.0157668,0.000288228,5.74e-07,1
d_dyn,tuned,0.0169409,0.000263813,8.83e-07,1
debr,baseline,0.00233675,0.00437914,7.04e-07,1
debr,tuned,0.00102474,0.0036014,4.6e-07,1
delaunay_n11,baseline,0.00208258,0.000383961,6.89e-07,1
delaunay_n11,tuned,0.000974392,0.000347692,4.13e-07,1
delaunay_n22,baseline,0.00260314,0.403176,1.399e-06,1
delaunay_n22,tuned,0.00120216,0.398808,1.159e-06,1
dielFilterV3real,baseline,0.00263541,0.583944,1.413e-06,1
dielFilterV3real,tuned,0.00120693,0.605386,1.624e-06,1
Dubcova3,baseline,0.00261451,0.0355085,9.83e-07,1
Dubcova3,tuned,0.00101261,0.0352222,7.7e-07,1
dw8192,baseline,0.00206837,0.00101313,4.96e-07,1
dw8192,tuned,0.00102093,0.000919301,2.95e-07,1
dwt_1242,baseline,0.00210782,0.000348918,4.83e-07,1
dwt_1242,tuned,0.000995174,0.000332131,3.91e-07,1
dwt_193,baseline,0.00210419,0.000252714,5.83e-07,1
dwt_193,tuned,0.00104538,0.000206222,3.6e-07,1
dwt_346,baseline,0.00210882,0.000267027,4.82e-07,1
dwt_346,tuned,0.000997737,0.000214403,3.51e-07,1
dwt_66,baseline,0.00214541,0.000187997,4.19e-07,1
dwt_66,tuned,0.00100176,0.000178881,3.75e-07,1
dwt_87,baseline,0.00213571,0.000191206,5.85e-07,2
dwt_87,tuned,0.00102771,0.0001727,3.83e-07,1
dynamicSoaringProblem_1,baseline,0.00234356,0.000211607,4.76e-07,1
dynamicSoaringProblem_1,tuned,0.00101783,0.000212826,3.83e-07,1
dynamicSoaringProblem_3,baseline,0.00210913,0.00040804,6.25e-07,1
dynamicSoaringProblem_3,tuned,0.00101578,0.00041049,3.36e-07,1
dynamicSoaringProblem_5,baseline,0.00208091,0.000438595,5.46e-07,1
dynamicSoaringProblem_5,tuned,0.0010317,0.000428778,3.41e-07,1
e40r0100,baseline,0.00216407,0.00592875,5.34e-07,1
e40r0100,tuned,0.000970334,0.00568889,7.03e-07,1
EAT_SR,baseline,0.00206609,0.00115957,7.2e-07,1
EAT_SR,tuned,0.000987484,0.00107047,3.48e-07,1
ecology2,baseline,0.00256124,0.111371,6.91e-07,2
ecology2,tuned,0.00114662,0.110492,1.194e-06,2
email-Enron,baseline,0.00209234,0.00202035,5.9e-07,0
email-Enron,tuned,0.00099119,0.00202688,4.05e-07,0
Emilia_923,baseline,0.00241045,0.39369,1.338e-06,1
Emilia_923,tuned,0.00126073,0.391749,1.44e-06,1
engine,baseline,0.0023407,0.0390883,6.16e-07,1
engine,tuned,0.00107649,0.0385055,3.99e-07,1
Erdos02,baseline,0.00215659,0.000240904,5.41e-07,1
Erdos02,tuned,0.00100895,0.000213637,3.64e-07,1
Erdos982,baseline,0.00247719,0.00024274,4.5e-07,1
Erdos982,tuned,0.000983288,0.000205989,4.82e-07,1
eris1176,baseline,0.00212713,0.00041071,5.18e-07,1
eris1176,tuned,0.00102577,0.000385612,7.24e-07,1
ex13,baseline,0.00218494,0.00137203,6.6e-07,1
ex13,tuned,0.00108574,0.00123098,3.7e-07,1
ex2,baseline,0.00211811,0.000464104,5.89e-07,1
ex2,tuned,0.00111013,0.000504388,5.51e-07,1
EX2,baseline,0.00211902,0.000301272,5.84e-07,1
EX2,tuned,0.00101889,0.000288239,4.72e-07,1
ex23,baseline,0.00211305,0.000614304,4.95e-07,1
ex23,tuned,0.00103974,0.000608001,4.32e-07,1
ex28,baseline,0.00395145,0.0010182,5.29e-07,1
ex28,tuned,0.00142717,0.000908044,3.92e-07,1
ex29,baseline,0.00206249,0.000522363,6.91e-07,1
ex29,tuned,0.000965937,0.00051578,3.42e-07,1
EX3,baseline,0.00206727,0.000988978,6.6e-07,1
EX3,tuned,0.000966191,0.000939054,1.001e-06,1
EX5,baseline,0.00206727,0.0029997,7.05e-07,1
EX5,tuned,0.000993557,0.0029755,3.9e-07,1
F1,baseline,0.00266234,0.164494,1.386e-06,1
F1,tuned,0.00113253,0.142936,1.045e-06,1
fe_sphere,baseline,0.00210959,0.00135667,5.43e-07,1
fe_sphere,tuned,0.00098707,0.00135489,4.2e-07,1
finan512,baseline,0.00210404,0.00754093,6.17e-07,1
finan512,tuned,0.0010335,0.00751996,4.21e-07,1
flowmeter0,baseline,0.00208075,0.00110536,5.63e-07,1
flowmeter0,tuned,0.00099166,0.00108356,3.96e-07,1
foldoc,baseline,0.00205879,0.00211587,5.66e-07,1
foldoc,tuned,0.000979428,0.00199303,6.5e-07,1
fp,baseline,0.00226641,0.00121019,6.13e-07,1
fp,tuned,0.000990608,0.00115853,5.44e-07,1
fpga_dcop_04,baseline,0.00210492,0.000282962,4.82e-07,1
fpga_dcop_04,tuned,0.00102995,0.000261065,4.44e-07,1
fpga_dcop_06,baseline,0.00212072,0.000278097,5.48e-07,1
fpga_dcop_06,tuned,0.000972195,0.000255636,4.05e-07,1
fpga_dcop_08,baseline,0.00235372,0.000268164,4.43e-07,1
fpga_dcop_08,tuned,0.000999515,0.000251667,4.09e-07,1
fpga_dcop_11,baseline,0.00206935,0.00027714,4.73e-07,1
fpga_dcop_11,tuned,0.00101019,0.000261242,3.26e-07,1
fpga_dcop_14,baseline,0.00203707,0.000277938,4.48e-07,1
fpga_dcop_14,tuned,0.00102311,0.00025658,4.46e-07,1
fpga_dcop_24,baseline,0.00218347,0.000281028,4.2e-07,1
fpga_dcop_24,tuned,0.00103956,0.00026281,3.72e-07,1
fpga_dcop_26,baseline,0.00206452,0.000260885,4.38e-07,1
fpga_dcop_26,tuned,0.000964345,0.000241302,6.13e-07,1
fpga_dcop_29,baseline,0.00238326,0.000267831,5.23e-07,1
fpga_dcop_29,tuned,0.000969896,0.000256325,4.02e-07,1
fpga_dcop_30,baseline,0.00204242,0.000270109,4.73e-07,1
fpga_dcop_30,tuned,0.000982153,0.000249045,3.45e-07,1
fpga_dcop_34,baseline,0.00213773,0.000273791,6.14e-07,1
fpga_dcop_34,tuned,0.00100397,0.000265386,3.93e-07,1
fpga_dcop_36,baseline,0.00206245,0.000272005,4.97e-07,1
fpga_dcop_36,tuned,0.000984632,0.000250341,4.67e-07,1
fpga_dcop_38,baseline,0.00211644,0.000278388,4.76e-07,1
fpga_dcop_38,tuned,0.00103279,0.000256479,3.9e-07,1
fpga_trans_01,baseline,0.00205309,0.000296519,5.06e-07,1
