matrix,Format,Timings,OptimumFormat
adder_dcop_18,1,0.000110295,1
adder_dcop_18,2,0.0014509,1
adder_dcop_18,3,0.000993484,1
adder_dcop_18,4,0.000164289,1
adder_dcop_18,5,0.000161553,1
adder_dcop_19,0,0.000137029,1
adder_dcop_19,1,0.000110014,1
adder_dcop_19,2,0.00145036,1
adder_dcop_19,3,0.0010009,1
adder_dcop_19,4,0.000163898,1
adder_dcop_19,5,0.000161654,1
adder_dcop_20,0,0.000137552,1
adder_dcop_20,1,0.00011025,1
adder_dcop_20,2,0.00144993,1
adder_dcop_20,3,0.0010029,1
adder_dcop_20,4,0.000163844,1
adder_dcop_20,5,0.00016153,1
adder_dcop_21,0,0.000138,1
adder_dcop_21,1,0.000110286,1
adder_dcop_21,2,0.00145068,1
adder_dcop_21,3,0.000996451,1
adder_dcop_21,4,0.000164151,1
adder_dcop_21,5,0.000161527,1
adder_dcop_22,0,0.000137514,1
adder_dcop_22,1,0.000110672,1
adder_dcop_22,2,0.00145022,1
adder_dcop_22,3,0.000998954,1
adder_dcop_22,4,0.000164014,1
adder_dcop_22,5,0.000161822,1
adder_dcop_23,0,0.000137941,1
adder_dcop_23,1,0.000110454,1
adder_dcop_23,2,0.00145288,1
adder_dcop_23,3,0.000994429,1
adder_dcop_23,4,0.000163845,1
adder_dcop_23,5,0.000161432,1
adder_dcop_24,0,0.0001377,1
adder_dcop_24,1,0.000109928,1
adder_dcop_24,2,0.00145091,1
adder_dcop_24,3,0.000995854,1
adder_dcop_24,4,0.000164034,1
adder_dcop_24,5,0.000161277,1
adder_dcop_25,0,0.000137457,1
adder_dcop_25,1,0.000110408,1
adder_dcop_25,2,0.00145009,1
adder_dcop_25,3,0.000998499,1
adder_dcop_25,4,0.000164046,1
adder_dcop_25,5,0.00016151,1
adder_dcop_26,0,0.000137533,1
adder_dcop_26,1,0.000110152,1
adder_dcop_26,2,0.00145098,1
adder_dcop_26,3,0.00100232,1
adder_dcop_26,4,0.000163943,1
adder_dcop_26,5,0.000161481,1
adder_dcop_27,0,0.000137461,1
adder_dcop_27,1,0.000108907,1
adder_dcop_27,2,0.00133789,1
adder_dcop_27,3,0.000996386,1
adder_dcop_27,4,0.000162382,1
adder_dcop_27,5,0.000160905,1
adder_dcop_28,0,0.000137196,1
adder_dcop_28,1,0.000108831,1
adder_dcop_28,2,0.00134081,1
adder_dcop_28,3,0.000996484,1
adder_dcop_28,4,0.000162123,1
adder_dcop_28,5,0.000160749,1
adder_dcop_29,0,0.000137606,1
adder_dcop_29,1,0.000109181,1
adder_dcop_29,2,0.00133621,1
adder_dcop_29,3,0.000989171,1
adder_dcop_29,4,0.000162166,1
adder_dcop_29,5,0.000160666,1
adder_dcop_30,0,0.000137687,1
adder_dcop_30,1,0.000109105,1
adder_dcop_30,2,0.00133912,1
adder_dcop_30,3,0.000992099,1
adder_dcop_30,4,0.000162492,1
adder_dcop_30,5,0.000160519,1
adder_dcop_31,0,0.000138151,1
adder_dcop_31,1,0.000108955,1
adder_dcop_31,2,0.00133739,1
adder_dcop_31,3,0.000994114,1
adder_dcop_31,4,0.00016262,1
adder_dcop_31,5,0.000161252,1
adder_dcop_32,0,0.000137342,1
adder_dcop_32,1,0.00010875,1
adder_dcop_32,2,0.00133881,1
adder_dcop_32,3,0.000989156,1
adder_dcop_32,4,0.000162631,1
adder_dcop_32,5,0.000161206,1
adder_dcop_33,0,0.000136902,1
adder_dcop_33,1,0.000108933,1
adder_dcop_33,2,0.00134112,1
adder_dcop_33,3,0.000989367,1
adder_dcop_33,4,0.00016226,1
adder_dcop_33,5,0.000161337,1
adder_dcop_34,0,0.000137251,1
adder_dcop_34,1,0.000108797,1
adder_dcop_34,2,0.00133658,1
adder_dcop_34,3,0.000989899,1
adder_dcop_34,4,0.000162276,1
adder_dcop_34,5,0.000160694,1
adder_dcop_35,0,0.000137499,1
adder_dcop_35,1,0.000109073,1
adder_dcop_35,2,0.00133498,1
adder_dcop_35,3,0.000990356,1
