matrix,Format,Timings,OptimumFormat
adder_dcop_40,1,0.000692142,1
adder_dcop_40,2,0.0009796,1
adder_dcop_40,3,0.000808099,1
adder_dcop_40,4,0.00139345,1
adder_dcop_40,5,0.00136059,1
adder_dcop_41,0,0.000735975,1
adder_dcop_41,1,0.000695635,1
adder_dcop_41,2,0.000982156,1
adder_dcop_41,3,0.000810336,1
adder_dcop_41,4,0.0014022,1
adder_dcop_41,5,0.00136462,1
adder_dcop_42,0,0.000731595,1
adder_dcop_42,1,0.000692689,1
adder_dcop_42,2,0.000978445,1
adder_dcop_42,3,0.000808454,1
adder_dcop_42,4,0.00139382,1
adder_dcop_42,5,0.00136082,1
adder_dcop_43,0,0.000739328,1
adder_dcop_43,1,0.000694607,1
adder_dcop_43,2,0.000982788,1
adder_dcop_43,3,0.000808922,1
adder_dcop_43,4,0.00140251,1
adder_dcop_43,5,0.0013718,1
adder_dcop_44,0,0.000729763,1
adder_dcop_44,1,0.000691236,1
adder_dcop_44,2,0.000979667,1
adder_dcop_44,3,0.000807233,1
adder_dcop_44,4,0.00139141,1
adder_dcop_44,5,0.00135798,1
adder_dcop_45,0,0.000734325,1
adder_dcop_45,1,0.000692605,1
adder_dcop_45,2,0.000979956,1
adder_dcop_45,3,0.000809241,1
adder_dcop_45,4,0.00139884,1
adder_dcop_45,5,0.00136465,1
adder_dcop_46,0,0.000735266,1
adder_dcop_46,1,0.000692798,1
adder_dcop_46,2,0.000982957,1
adder_dcop_46,3,0.000809047,1
adder_dcop_46,4,0.00139688,1
adder_dcop_46,5,0.00135936,1
adder_dcop_47,0,0.000734132,1
adder_dcop_47,1,0.00069109,1
adder_dcop_47,2,0.000978724,1
adder_dcop_47,3,0.000808586,1
adder_dcop_47,4,0.00139627,1
adder_dcop_47,5,0.00136769,1
adder_dcop_48,0,0.000732333,1
adder_dcop_48,1,0.000691507,1
adder_dcop_48,2,0.000977435,1
adder_dcop_48,3,0.00080935,1
adder_dcop_48,4,0.00139504,1
adder_dcop_48,5,0.00136006,1
adder_dcop_49,0,0.000734333,1
adder_dcop_49,1,0.000692076,1
adder_dcop_49,2,0.000977584,1
adder_dcop_49,3,0.00080813,1
adder_dcop_49,4,0.00139382,1
adder_dcop_49,5,0.00135862,1
adder_dcop_50,0,0.000734705,1
adder_dcop_50,1,0.000693122,1
adder_dcop_50,2,0.000981892,1
adder_dcop_50,3,0.00081067,1
adder_dcop_50,4,0.00139673,1
adder_dcop_50,5,0.00137103,1
adder_dcop_51,0,0.00074027,1
adder_dcop_51,1,0.000697847,1
