matrix,Format,Timings,OptimumFormat
adder_dcop_04,2,0.000513364,1
adder_dcop_04,3,0.000272844,1
adder_dcop_04,4,0.000248479,1
adder_dcop_04,5,0.000163643,1
adder_dcop_05,0,0.000166667,1
adder_dcop_05,1,8.53961e-05,1
adder_dcop_05,2,0.000512533,1
adder_dcop_05,3,0.00027293,1
adder_dcop_05,4,0.000248496,1
adder_dcop_05,5,0.000163132,1
adder_dcop_06,0,0.000166009,1
adder_dcop_06,1,8.51128e-05,1
adder_dcop_06,2,0.000514003,1
adder_dcop_06,3,0.000272912,1
adder_dcop_06,4,0.000248472,1
adder_dcop_06,5,0.000163432,1
adder_dcop_07,0,0.000165489,1
adder_dcop_07,1,8.48233e-05,1
adder_dcop_07,2,0.000514125,1
adder_dcop_07,3,0.000272887,1
adder_dcop_07,4,0.000247916,1
adder_dcop_07,5,0.000162683,1
adder_dcop_08,0,0.000165931,1
adder_dcop_08,1,8.50613e-05,1
adder_dcop_08,2,0.000514051,1
adder_dcop_08,3,0.000272702,1
adder_dcop_08,4,0.000249037,1
adder_dcop_08,5,0.000163514,1
adder_dcop_09,0,0.000166076,1
adder_dcop_09,1,8.55959e-05,1
adder_dcop_09,2,0.000514738,1
adder_dcop_09,3,0.000272685,1
adder_dcop_09,4,0.00024924,1
adder_dcop_09,5,0.000163685,1
adder_dcop_10,0,0.000165881,1
adder_dcop_10,1,8.51453e-05,1
adder_dcop_10,2,0.000513706,1
adder_dcop_10,3,0.000272851,1
adder_dcop_10,4,0.000248478,1
adder_dcop_10,5,0.000163344,1
adder_dcop_11,0,0.000165726,1
adder_dcop_11,1,8.51258e-05,1
adder_dcop_11,2,0.000513918,1
adder_dcop_11,3,0.000273463,1
adder_dcop_11,4,0.000248376,1
adder_dcop_11,5,0.000163181,1
adder_dcop_12,0,0.000165828,1
adder_dcop_12,1,8.4941e-05,1
adder_dcop_12,2,0.000514531,1
adder_dcop_12,3,0.000273522,1
adder_dcop_12,4,0.000248171,1
adder_dcop_12,5,0.000163166,1
adder_dcop_13,0,0.000165275,1
adder_dcop_13,1,8.4529e-05,1
adder_dcop_13,2,0.000514036,1
adder_dcop_13,3,0.000273137,1
adder_dcop_13,4,0.000247189,1
adder_dcop_13,5,0.000162718,1
adder_dcop_14,0,0.000165294,1
adder_dcop_14,1,8.48144e-05,1
adder_dcop_14,2,0.000514226,1
adder_dcop_14,3,0.000272971,1
adder_dcop_14,4,0.000248294,1
adder_dcop_14,5,0.000163275,1
adder_dcop_15,0,0.000165985,1
adder_dcop_15,1,8.51533e-05,1
adder_dcop_15,2,0.000514492,1
adder_dcop_15,3,0.000272698,1
adder_dcop_15,4,0.000248617,1
adder_dcop_15,5,0.000163298,1
adder_dcop_16,0,0.000164581,1
adder_dcop_16,1,8.48761e-05,1
adder_dcop_16,2,0.000514465,1
adder_dcop_16,3,0.000272354,1
adder_dcop_16,4,0.000247178,1
adder_dcop_16,5,0.000162718,1
adder_dcop_17,0,0.000165841,1
adder_dcop_17,1,8.45909e-05,1
adder_dcop_17,2,0.000513431,1
adder_dcop_17,3,0.000273274,1
adder_dcop_17,4,0.000248243,1
adder_dcop_17,5,0.000163172,1
adder_dcop_18,0,0.000164854,1
adder_dcop_18,1,8.44837e-05,1
adder_dcop_18,2,0.000514277,1
adder_dcop_18,3,0.000272533,1
adder_dcop_18,4,0.000248011,1
adder_dcop_18,5,0.00016343,1
adder_dcop_19,0,0.000165377,1
adder_dcop_19,1,8.52597e-05,1
adder_dcop_19,2,0.000514247,1
adder_dcop_19,3,0.000272816,1
adder_dcop_19,4,0.000248092,1
adder_dcop_19,5,0.000163144,1
adder_dcop_20,0,0.000165474,1
adder_dcop_20,1,8.43303e-05,1
adder_dcop_20,2,0.000514466,1
adder_dcop_20,3,0.000273031,1
adder_dcop_20,4,0.000247697,1
adder_dcop_20,5,0.000162869,1
adder_dcop_21,0,0.000165533,1
adder_dcop_21,1,8.47861e-05,1
adder_dcop_21,2,0.000513831,1
adder_dcop_21,3,0.000272697,1
adder_dcop_21,4,0.000248369,1
adder_dcop_21,5,0.000163129,1
adder_dcop_22,0,0.000165106,1
adder_dcop_22,1,8.48389e-05,1
adder_dcop_22,2,0.000513744,1
adder_dcop_22,3,0.000271983,1
adder_dcop_22,4,0.000248703,1
adder_dcop_22,5,0.00016316,1
adder_dcop_23,0,0.00016637,1
adder_dcop_23,1,8.52566e-05,1
adder_dcop_23,2,0.000512966,1
adder_dcop_23,3,0.000272967,1
adder_dcop_23,4,0.000248529,1
adder_dcop_23,5,0.00016351,1
adder_dcop_24,0,0.000165284,1
adder_dcop_24,1,8.43149e-05,1
adder_dcop_24,2,0.000514574,1
adder_dcop_24,3,0.000272874,1
adder_dcop_24,4,0.000247792,1
adder_dcop_24,5,0.000162935,1
adder_dcop_25,0,0.000165879,1
adder_dcop_25,1,8.50195e-05,1
adder_dcop_25,2,0.000513978,1
adder_dcop_25,3,0.000272443,1
adder_dcop_25,4,0.000248485,1
adder_dcop_25,5,0.000163749,1
adder_dcop_26,0,0.0001666,1
adder_dcop_26,1,8.5582e-05,1
adder_dcop_26,2,0.000513939,1
adder_dcop_26,3,0.000272341,1
adder_dcop_26,4,0.000248482,1
adder_dcop_26,5,0.000163554,1
adder_dcop_27,0,0.000165137,1
adder_dcop_27,1,8.46427e-05,1
adder_dcop_27,2,0.000513411,1
adder_dcop_27,3,0.00027258,1
adder_dcop_27,4,0.000247263,1
adder_dcop_27,5,0.000163043,1
adder_dcop_28,0,0.000165633,1
adder_dcop_28,1,8.46147e-05,1
adder_dcop_28,2,0.000514008,1
adder_dcop_28,3,0.000271777,1
adder_dcop_28,4,0.000247612,1
adder_dcop_28,5,0.000162993,1
adder_dcop_29,0,0.000166507,1
adder_dcop_29,1,8.56241e-05,1
adder_dcop_29,2,0.000513967,1
adder_dcop_29,3,0.000272571,1
adder_dcop_29,4,0.000248942,1
adder_dcop_29,5,0.000163595,1
adder_dcop_30,0,0.000165831,1
adder_dcop_30,1,8.54235e-05,1
adder_dcop_30,2,0.000513519,1
adder_dcop_30,3,0.000271777,1
adder_dcop_30,4,0.000248116,1
adder_dcop_30,5,0.000162943,1
adder_dcop_31,0,0.000166733,1
adder_dcop_31,1,8.5473e-05,1
adder_dcop_31,2,0.000514106,1
adder_dcop_31,3,0.00027256,1
adder_dcop_31,4,0.000249226,1
adder_dcop_31,5,0.000164093,1
adder_dcop_32,0,0.000165863,1
adder_dcop_32,1,8.51629e-05,1
adder_dcop_32,2,0.000515127,1
adder_dcop_32,3,0.000273446,1
adder_dcop_32,4,0.000249429,1
adder_dcop_32,5,0.000163634,1
adder_dcop_33,0,0.000166094,1
adder_dcop_33,1,8.5e-05,1
adder_dcop_33,2,0.000513473,1
adder_dcop_33,3,0.00027241,1
adder_dcop_33,4,0.000249061,1
adder_dcop_33,5,0.000163654,1
adder_dcop_34,0,0.000167273,1
adder_dcop_34,1,8.58903e-05,1
adder_dcop_34,2,0.000514299,1
adder_dcop_34,3,0.00027348,1
adder_dcop_34,4,0.000250463,1
adder_dcop_34,5,0.000165165,1
adder_dcop_35,0,0.000165782,1
adder_dcop_35,1,8.49822e-05,1
adder_dcop_35,2,0.000513547,1
adder_dcop_35,3,0.000271917,1
adder_dcop_35,4,0.000248231,1
adder_dcop_35,5,0.000163296,1
adder_dcop_36,0,0.000165932,1
adder_dcop_36,1,8.49056e-05,1
adder_dcop_36,2,0.0005139,1
adder_dcop_36,3,0.000273253,1
adder_dcop_36,4,0.000248586,1
adder_dcop_36,5,0.000163495,1
adder_dcop_37,0,0.000165085,1
adder_dcop_37,1,8.48387e-05,1
adder_dcop_37,2,0.00051445,1
adder_dcop_37,3,0.000272689,1
adder_dcop_37,4,0.000248199,1
adder_dcop_37,5,0.000163082,1
adder_dcop_38,0,0.000165313,1
adder_dcop_38,1,8.49639e-05,1
adder_dcop_38,2,0.00051454,1
adder_dcop_38,3,0.000272604,1
adder_dcop_38,4,0.000248455,1
adder_dcop_38,5,0.00016342,1
adder_dcop_39,0,0.000165421,1
adder_dcop_39,1,8.52359e-05,1
adder_dcop_39,2,0.000514069,1
adder_dcop_39,3,0.000272803,1
adder_dcop_39,4,0.000248388,1
adder_dcop_39,5,0.000163161,1
adder_dcop_40,0,0.00016545,1
adder_dcop_40,1,8.4665e-05,1
adder_dcop_40,2,0.000514623,1
adder_dcop_40,3,0.000273154,1
adder_dcop_40,4,0.000248221,1
adder_dcop_40,5,0.000163322,1
adder_dcop_41,0,0.000166451,1
adder_dcop_41,1,8.54052e-05,1
adder_dcop_41,2,0.000514868,1
adder_dcop_41,3,0.000272684,1
adder_dcop_41,4,0.000249037,1
adder_dcop_41,5,0.00016393,1
adder_dcop_42,0,0.000166252,1
adder_dcop_42,1,8.53602e-05,1
adder_dcop_42,2,0.000514672,1
adder_dcop_42,3,0.00027341,1
adder_dcop_42,4,0.000248916,1
adder_dcop_42,5,0.000163882,1
adder_dcop_43,0,0.000165622,1
adder_dcop_43,1,8.47341e-05,1
adder_dcop_43,2,0.000513579,1
adder_dcop_43,3,0.000272264,1
adder_dcop_43,4,0.000248644,1
adder_dcop_43,5,0.000163438,1
adder_dcop_44,0,0.000165904,1
adder_dcop_44,1,8.4955e-05,1
adder_dcop_44,2,0.0005132,1
adder_dcop_44,3,0.00027174,1
adder_dcop_44,4,0.000247567,1
adder_dcop_44,5,0.000163575,1
adder_dcop_45,0,0.000165584,1
adder_dcop_45,1,8.48605e-05,1
adder_dcop_45,2,0.000513873,1
adder_dcop_45,3,0.000272472,1
adder_dcop_45,4,0.000247495,1
adder_dcop_45,5,0.000163093,1
adder_dcop_46,0,0.000165654,1
adder_dcop_46,1,8.49356e-05,1
adder_dcop_46,2,0.000514084,1
adder_dcop_46,3,0.000271788,1
adder_dcop_46,4,0.000248199,1
adder_dcop_46,5,0.000163046,1
adder_dcop_47,0,0.000166905,1
adder_dcop_47,1,8.53829e-05,1
adder_dcop_47,2,0.000514646,1
adder_dcop_47,3,0.000273147,1
adder_dcop_47,4,0.000249384,1
adder_dcop_47,5,0.000163984,1
adder_dcop_48,0,0.000165399,1
adder_dcop_48,1,8.4936e-05,1
adder_dcop_48,2,0.000514332,1
adder_dcop_48,3,0.000272923,1
adder_dcop_48,4,0.000247422,1
adder_dcop_48,5,0.000163276,1
adder_dcop_49,0,0.000166073,1
adder_dcop_49,1,8.50001e-05,1
adder_dcop_49,2,0.000514152,1
adder_dcop_49,3,0.000272817,1
adder_dcop_49,4,0.000248488,1
adder_dcop_49,5,0.00016366,1
adder_dcop_50,0,0.00016663,1
adder_dcop_50,1,8.56008e-05,1
adder_dcop_50,2,0.000514784,1
