matrix,Version,Initialization,FeatureExtraction,Inference,Format
bcsstk33,baseline,0.00173757,0.00157993,2.204e-06,1
bcsstk33,tuned,0.00112528,0.00133745,3.5e-07,1
bcsstk36,baseline,0.00205494,0.00169535,2.425e-06,1
bcsstk36,tuned,0.00133101,0.00146567,3.71e-07,1
bcsstk37,baseline,0.0019841,0.00144274,2.254e-06,1
bcsstk37,tuned,0.00137787,0.0011812,3.51e-07,1
bcsstm36,baseline,0.00172857,0.00115465,1.392e-06,1
bcsstm36,tuned,0.00114331,0.000992899,3.1e-07,1
b_dyn,baseline,0.00199446,0.001064,1.362e-06,3
b_dyn,tuned,0.00132509,0.000895266,3.01e-07,3
bfly,baseline,0.00201099,0.00124536,1.252e-06,3
bfly,tuned,0.00127021,0.0010511,3.11e-07,1
bfwb62,baseline,0.00193331,0.00105839,1.613e-06,1
bfwb62,tuned,0.00136942,0.000897069,2.91e-07,1
bips07_2476,baseline,0.00192236,0.00109431,1.253e-06,1
bips07_2476,tuned,0.00127153,0.000938046,3.5e-07,1
bips98_606,baseline,0.00189832,0.00126555,1.433e-06,1
bips98_606,tuned,0.00138016,0.000915464,3.4e-07,1
bmw3_2,baseline,0.00206541,0.00289168,2.384e-06,1
bmw3_2,tuned,0.00143606,0.00251506,3.41e-07,1
bmwcra_1,baseline,0.0018372,0.00298389,2.795e-06,1
bmwcra_1,tuned,0.00116432,0.00251753,3.41e-07,1
boneS10,baseline,0.00201666,0.00565156,2.304e-06,1
boneS10,tuned,0.00127939,0.00528262,3.11e-07,1
bp_600,baseline,0.001916,0.00107284,1.262e-06,1
bp_600,tuned,0.0013914,0.000900756,3.01e-07,1
brack2,baseline,0.00195165,0.00141205,2.194e-06,3
brack2,tuned,0.00122738,0.00121669,3.61e-07,3
breasttissue_10NN,baseline,0.00188325,0.00105135,1.362e-06,1
breasttissue_10NN,tuned,0.00138887,0.000890147,3.61e-07,1
bundle_adj,baseline,0.00206131,0.00310454,2.295e-06,1
bundle_adj,tuned,0.00138056,0.00279336,2.6e-07,1
