matrix,Version,Initialization,FeatureExtraction,Inference,Format
bcsstm09,baseline,0.00604814,0.000413631,1.06e-06,2
bcsstm09,tuned,0.00453723,0.000403231,1.02e-06,2
bcsstm27,baseline,0.00605791,0.00181225,1.41e-06,1
bcsstm27,tuned,0.00420363,0.00180409,1e-06,1
bcsstm37,baseline,0.00601585,0.0010398,9.3e-07,2
bcsstm37,tuned,0.00420146,0.000986263,8.6e-07,2
bcsstm38,baseline,0.00604812,0.000785591,1.53e-06,1
bcsstm38,tuned,0.00416642,0.000743621,9.4e-07,1
bcsstm39,baseline,0.00600893,0.00220207,9.9e-07,2
bcsstm39,tuned,0.00415639,0.00214467,8.4e-07,2
BenElechi1,baseline,0.00607652,0.171685,1.97e-06,1
BenElechi1,tuned,0.00435244,0.172755,2.01e-06,1
big,baseline,0.00602297,0.00203316,1.01e-06,1
big,tuned,0.00416364,0.00199718,9.3e-07,1
bips98_1142,baseline,0.00602731,0.00126034,1.4e-06,1
bips98_1142,tuned,0.00420261,0.00120775,1.09e-06,1
bips98_606,baseline,0.00590962,0.00100022,1.45e-06,1
bips98_606,tuned,0.00409069,0.000979532,1.17e-06,1
bmw7st_1,baseline,0.00609576,0.107461,2.74e-06,1
bmw7st_1,tuned,0.00434892,0.10744,2.27e-06,1
bodyy6,baseline,0.00617728,0.00332878,1.24e-06,1
bodyy6,tuned,0.00425345,0.00333871,1.11e-06,1
boyd1,baseline,0.00840834,0.00784703,1e-06,0
boyd1,tuned,0.00469165,0.00783112,8.7e-07,0
bp_1000,baseline,0.00583472,0.000403956,1.43e-06,1
bp_1000,tuned,0.00411974,0.000399866,1.22e-06,1
bp_1600,baseline,0.00598407,0.000405436,1.55e-06,1
bp_1600,tuned,0.00424894,0.000400807,1.25e-06,1
bp_600,baseline,0.00595603,0.000398247,1.39e-06,1
bp_600,tuned,0.00420693,0.000390606,9.7e-07,1
bratu3d,baseline,0.00604654,0.00069659,1.19e-06,1
bratu3d,tuned,0.00425921,0.00067913,9.2e-07,1
bwm200,baseline,0.00593478,0.000400626,9.3e-07,2
bwm200,tuned,0.00412718,0.000391086,8.7e-07,2
c-18,baseline,0.00591878,0.000548029,1.18e-06,1
c-18,tuned,0.00422349,0.000532228,9.1e-07,1
c-26,baseline,0.00595036,0.000718631,1.43e-06,1
c-26,tuned,0.00408833,0.000709481,1.17e-06,1
c-34,baseline,0.00597172,0.000961745,1.17e-06,1
c-34,tuned,0.00420425,0.000941324,1.09e-06,1
c-48,baseline,0.0061037,0.00197749,1.13e-06,0
c-48,tuned,0.00425941,0.00193973,9.8e-07,0
c-58,baseline,0.00612725,0.00358009,9.9e-07,0
c-58,tuned,0.00426449,0.00355218,1.09e-06,0
c-62,baseline,0.00611432,0.00389185,9.5e-07,0
c-62,tuned,0.00430106,0.00385609,9e-07,0
